time;velocity
0,0117074;1,22255E-06
0,0117074;0
0,0282847;1,785506E-06
0,0446932;2,256381E-06
0,0551971;9,114316E-07
0,0664454;-3,088271E-06
0,0664454;0
0,08866391;-4,442146E-06
0,1001681;-4,026451E-07
0,1106162;1,354214E-06
0,1106162;0
0,1327853;1,189103E-06
0,1440183;1,480274E-06
0,1550479;-6,910777E-07
0,1663236;2,931397E-06
0,1663236;0
0,188683;2,943916E-06
0,1996955;3,074639E-06
0,2107319;5,330769E-06
0,2217687;1,121575E-05
0,2327114;1,614237E-05
0,2438425;2,027829E-05
0,2549022;2,039464E-05
0,2660881;3,317681E-05
0,2771431;2,570925E-05
0,2895751;4,549393E-05
0,2991939;3,998891E-05
0,3103461;4,241386E-05
0,322431;5,072377E-05
0,322431;0
0,3440532;0,0001067454
0,3550647;5,910721E-05
0,3661683;5,674701E-05
0,3774897;6,098382E-05
0,3884911;6,494288E-05
0,3995074;6,296724E-05
0,4108332;6,193481E-05
0,4220586;5,92614E-05
0,4329492;5,917691E-05
0,4440447;5,6924E-05
0,455093;5,862757E-05
0,4662019;5,541138E-05
0,4773975;5,787723E-05
0,4773975;0
0,499385;0,0001086409
0,5106241;5,182408E-05
0,5218742;5,255416E-05
0,532723;5,135506E-05
0,5437416;4,756316E-05
0,5555413;4,717603E-05
0,566014;4,693806E-05
0,5770744;4,509091E-05
0,5880182;4,25072E-05
0,5990921;4,053161E-05
0,610142;4,079178E-05
0,6213659;3,39219E-05
0,6324225;3,614456E-05
0,6324225;0
0,6547017;7,007048E-05
0,6656293;3,321931E-05
0,6768195;3,144026E-05
0,6878489;2,983823E-05
0,7005448;2,66704E-05
0,7100738;2,442226E-05
0,7212829;2,063766E-05
0,7324221;2,153441E-05
0,7434673;1,864359E-05
0,754813;2,002299E-05
0,7658556;1,772672E-05
0,777252;2,017468E-05
0,7881353;1,673237E-05
0,7881353;0
0,8100567;2,837271E-05
0,8213571;1,383051E-05
0,8327198;1,29959E-05
0,8437561;1,171917E-05
0,8547471;1,237512E-05
0,8658727;1,0003E-05
0,8773902;8,283853E-06
0,8883727;8,369833E-06
0,9007232;7,534921E-06
0,9102438;6,863028E-06
0,9217529;5,309582E-06
0,9325024;6,391555E-06
0,9438912;7,407516E-06
0,9438912;0
0,965495;1,322836E-05
0,9767038;-3,0756E-06
0,9878665;3,157109E-06
0,9987509;-4,685074E-06
1,009958;-3,173053E-06
1,021116;-3,51131E-06
1,03239;-2,721697E-06
1,043436;-1,835525E-06
1,054473;2,907813E-06
1,065719;-1,409054E-06
1,07687;3,216118E-06
1,088018;1,767874E-06
1,099387;2,205968E-06
1,099387;0
1,121531;4,838258E-06
1,132487;1,496375E-06
1,143608;3,032386E-06
1,154745;4,068166E-06
1,165915;3,328919E-06
1,176992;3,68461E-06
1,188019;2,293289E-06
1,199555;2,238452E-06
1,210149;4,094392E-06
1,221134;1,607537E-06
1,232476;1,393408E-06
1,243347;-1,456886E-06
1,254674;1,264662E-06
1,254674;0
1,276566;2,676099E-06
1,287691;5,610287E-07
1,298865;1,153648E-06
1,309798;1,159012E-06
1,321995;1,273304E-06
1,332149;2,166182E-06
1,3432;2,473593E-06
1,354141;4,54247E-06
1,365238;2,254546E-06
1,376427;-1,926124E-06
1,387536;-2,623796E-06
