time;acceleration
0,0280296;1,959773E-08
0,0343085;-1,617351E-09
0,0504755;9,283569E-09
0,0557902;6,368459E-09
0,0647788;6,017626E-09
0,0755415;-2,06734E-08
0,08677571;1,771324E-08
0,09785821;3,24749E-09
0,1091688;-3,679145E-09
0,1203038;-9,747992E-09
0,1313643;-8,074705E-09
0,1425397;3,399555E-10
0,1536364;6,15893E-09
0,1648501;1,998642E-09
0,1758764;2,369004E-09
0,1871153;4,809071E-09
0,2026077;-2,776557E-08
0,2105489;2,124896E-08
0,2204464;1,102304E-08
0,2320532;2,576457E-09
0,2427838;4,164656E-08
0,2539253;1,276922E-08
0,2650399;5,821659E-08
0,2760116;-2,50067E-08
0,2871228;1,089903E-07
0,2982243;2,665902E-08
0,3089746;5,428665E-09
0,3202082;5,867874E-08
0,3312751;1,19958E-08
0,342664;1,369046E-07
0,3587889;-6,435214E-08
0,3646371;1,327824E-07
0,3756275;-6,816426E-08
0,3869146;2,639183E-08
0,3983233;6,166997E-08
0,4096809;-5,74626E-09
0,422171;1,368335E-08
0,4322153;-2,177803E-09
0,4433828;4,494941E-09
0,4545028;-1,246481E-09
0,465831;-8,211282E-09
0,4770345;2,492667E-08
0,4883766;-3,523008E-08
0,4999649;3,202258E-09
0,5150594;-1,330525E-08
0,5220637;-2,489982E-08
0,5336552;-9,939104E-09
0,5444216;-1,078246E-08
0,5553473;1,066179E-08
0,5662783;-4,134923E-08
0,5773891;2,983143E-12
0,5884785;-4,569145E-08
0,599644;-3,098546E-08
0,6108916;3,6782E-08
0,6229371;-6,343871E-08
0,6327291;-1,740751E-08
0,6438596;-2,776535E-08
0,6551173;7,849922E-09
0,6703189;-4,936306E-08
0,6772956;-4,515059E-09
0,6884632;1,433491E-09
0,699516;-6,671547E-08
0,7107088;-1,750886E-09
0,7219723;-2,269298E-08
0,7330064;1,292527E-08
0,7440051;-4,74602E-08
0,755206;-7,271683E-10
0,7662889;-1,739413E-08
0,7776461;-1,20699E-10
0,7886358;-2,630502E-08
0,7997199;-1,75387E-09
0,8108546;8,43108E-09
0,8264135;-1,446903E-08
0,8341935;-1,004189E-08
0,8444341;-1,694143E-07
0,8555549;1,641363E-07
0,8665175;3,205241E-09
0,8776683;-5,23627E-09
0,8886461;-3,631412E-09
0,8999627;2,788603E-08
0,9107913;-2,195388E-08
0,9218911;2,199413E-09
0,9328605;-2,139956E-08
0,9445433;3,71635E-09
0,9552159;-2,143085E-08
0,9662404;1,486689E-08
0,9816719;-1,021624E-08
0,9883337;1,377463E-08
0,9995825;1,821071E-08
1,010674;-8,888541E-09
1,021828;-4,495678E-09
1,033316;-2,855063E-09
1,045893;-1,659095E-08
1,055659;1,578032E-09
1,066638;-1,498163E-08
1,077664;-2,252161E-08
1,088834;1,2137E-08
1,099564;-5,453808E-10
1,110673;-5,335212E-08
1,121797;4,895628E-08
1,137529;-3,59878E-08
1,143618;2,677441E-08
1,155428;-3,022403E-08
1,166068;2,639294E-08
1,1772;1,266598E-09
1,188227;8,860232E-09
1,199567;-3,4073E-08
1,210512;-1,561642E-08
