time;acceleration
0,0117074;-1,22255E-08
0,0282847;1,785506E-08
0,0446932;4,708746E-09
0,0551971;-1,344949E-08
0,0664454;-3,999703E-08
0,0664454;3,088271E-08
0,08866391;-4,442146E-08
0,1001681;4,039501E-08
0,1106162;1,756859E-08
0,1106162;-1,354214E-08
0,1327853;1,189103E-08
0,1440183;2,911708E-09
0,1550479;-2,171352E-08
0,1663236;3,622474E-08
0,1663236;-2,931397E-08
0,188683;2,943916E-08
0,1996955;1,307235E-09
0,2107319;2,25613E-08
0,2217687;5,884976E-08
0,2327114;4,926621E-08
0,2438425;4,135925E-08
0,2549022;1,163498E-09
0,2660881;1,278217E-07
0,2771431;-7,467557E-08
0,2895751;1,978468E-07
0,2991939;-5,505026E-08
0,3103461;2,424957E-08
0,322431;8,309911E-08
0,322431;-5,072378E-07
0,3440532;1,067454E-06
0,3550647;-4,763819E-07
0,3661683;-2,360193E-08
0,3774897;4,236808E-08
0,3884911;3,959056E-08
0,3995074;-1,975634E-08
0,4108332;-1,032429E-08
0,4220586;-2,673416E-08
0,4329492;-8,449206E-10
0,4440447;-2,252906E-08
0,455093;1,703575E-08
0,4662019;-3,216191E-08
0,4773975;2,465844E-08
0,4773975;-5,787722E-07
0,499385;1,086409E-06
0,5106241;-5,681679E-07
0,5218742;7,300841E-09
0,532723;-1,1991E-08
0,5437416;-3,791898E-08
0,5555413;-3,871319E-09
0,566014;-2,379711E-09
0,5770744;-1,847147E-08
0,5880182;-2,583711E-08
0,5990921;-1,975597E-08
0,610142;2,601737E-09
0,6213659;-6,869882E-08
0,6324225;2,22266E-08
0,6324225;-3,614456E-07
0,6547017;7,007048E-07
0,6656293;-3,685117E-07
0,6768195;-1,779052E-08
0,6878489;-1,602022E-08
0,7005448;-3,167839E-08
0,7100738;-2,248138E-08
0,7212829;-3,784596E-08
0,7324221;8,967527E-09
0,7434673;-2,890825E-08
0,754813;1,3794E-08
0,7658556;-2,296269E-08
0,777252;2,447963E-08
0,7881353;-3,442317E-08
0,7881353;-1,673236E-07
0,8100567;2,83727E-07
0,8213571;-1,454219E-07
0,8327198;-8,346142E-09
0,8437561;-1,276731E-08
0,8547471;6,559485E-09
0,8658727;-2,372116E-08
0,8773902;-1,719147E-08
0,8883727;8,597999E-10
0,9007232;-8,349121E-09
0,9102438;-6,718933E-09
0,9217529;-1,553446E-08
0,9325024;1,081973E-08
0,9438912;1,015961E-08
0,9438912;-7,407516E-08
0,965495;1,322836E-07
0,9767038;-1,630396E-07
0,9878665;6,232708E-08
0,9987509;-7,842183E-08
1,009958;1,512021E-08
1,021116;-3,382563E-09
1,03239;7,896126E-09
1,043436;8,861719E-09
1,054473;4,743337E-08
1,065719;-4,316867E-08
1,07687;4,625171E-08
1,088018;-1,448244E-08
1,099387;4,38094E-09
1,099387;-2,205968E-08
1,121531;4,838258E-08
1,132487;-3,341884E-08
1,143608;1,536012E-08
1,154745;1,03578E-08
1,165915;-7,392468E-09
1,176992;3,556909E-09
1,188019;-1,391322E-08
1,199555;-5,483616E-10
1,210149;1,855939E-08
1,221134;-2,486855E-08
1,232476;-2,141296E-09
1,243347;-2,850294E-08
1,254674;2,721548E-08
1,254674;-1,264662E-08
1,276566;2,6761E-08
1,287691;-2,115071E-08
1,298865;5,926191E-09
1,309798;5,364427E-11
1,321995;1,142919E-09
1,332149;8,928776E-09
1,3432;3,07411E-09
1,354141;2,068877E-08
1,365238;-2,287924E-08
1,376427;-4,18067E-08
1,387536;-6,976725E-09
