time;acceleration
0,0225306;-1,320872E-08
0,0347888;8,296558E-09
0,044897;4,152387E-08
0,0565218;-4,397719E-08
0,0735322;5,02308E-08
0,0789309;6,609946E-09
0,0890881;-1,242317E-08
0,1000603;8,659407E-09
0,1113348;-6,374194E-08
0,122515;6,125117E-08
0,1334629;-8,595944E-09
0,1445748;-1,053923E-09
0,1557391;3,303162E-09
0,166691;1,0885E-08
0,1777096;-5,359125E-08
0,1886683;5,925915E-08
0,199813;3,018349E-08
0,2109064;-1,232544E-07
0,2263058;1,514101E-07
0,2340463;-2,01905E-07
0,2439702;-6,434564E-08
0,2549917;4,020301E-07
0,2661224;-4,309268E-07
0,277268;-1,464736E-07
0,2882298;9,845208E-08
0,2993479;-1,336304E-07
0,3109644;-2,925237E-08
0,3217444;-5,799135E-08
0,3326924;4,947942E-09
0,3439001;-7,364357E-08
0,3549549;-3,452711E-08
0,3662554;-4,715326E-08
0,3815856;-2,401583E-08
0,3885803;3,729765E-08
0,3997982;-8,016308E-08
0,4111478;-4,082504E-08
0,4221963;1,416074E-06
0,4332111;4,779809E-08
0,4455467;-1,999324E-08
0,4554155;2,196764E-08
0,4665962;-7,897979E-09
0,4777613;-2,355315E-08
0,4889025;5,5501E-09
0,500184;-2,535693E-08
0,5114601;1,654975E-08
0,5222639;-4,417874E-08
0,5375375;-9,287178E-09
0,5440596;-4,128476E-08
0,5551949;-1,047351E-07
0,5662101;4,111258E-08
0,5772676;-7,690247E-08
0,5882754;-4,86998E-08
0,5992439;2,297275E-08
0,6106587;1,042139E-07
0,6215626;-1,366124E-07
0,6327463;-2,679229E-08
0,6436244;-4,084795E-09
0,6568345;-2,179666E-08
0,6659361;-4,885554E-07
0,6776713;4,430156E-07
0,6929057;-5,254522E-08
0,6995451;-2,874656E-08
0,7105836;1,107749E-07
0,721875;-1,733408E-07
0,733176;1,566171E-07
0,744101;-1,697272E-07
0,7552191;2,814233E-08
0,7662824;-1,715794E-08
0,7777805;1,42502E-07
0,788482;-4,300773E-07
0,7995682;2,304532E-07
0,8107508;-6,469503E-07
0,8217753;5,084894E-07
0,8330253;5,279109E-08
0,8486049;4,050069E-07
0,8564156;-3,862008E-07
0,8662263;1,0401E-09
0,877345;-2,842598E-07
0,8883234;2,820253E-07
0,899525;-4,497618E-08
0,9105262;6,357797E-07
0,9216412;-4,623652E-07
0,9326465;-1,165591E-07
0,9440445;-2,885349E-07
0,9548728;1,678526E-07
0,9657974;-1,934193E-07
0,9769703;1,921877E-07
0,9881627;-4,912838E-08
1,003697;7,500424E-08
1,010291;1,220971E-07
1,021445;-1,431957E-07
1,032522;8,732104E-10
1,043707;-2,525971E-08
1,054872;1,158029E-07
1,067454;-1,008757E-07
1,076989;1,795597E-09
1,088008;-1,244016E-07
1,099028;1,272135E-07
1,11029;2,005085E-07
1,121363;-1,612671E-07
1,132677;7,752031E-08
1,143874;-1,585335E-08
1,15964;-2,851077E-07
1,165995;7,226147E-07
1,177382;-4,177556E-07
1,188315;2,332035E-10
1,199567;-1,062207E-07
1,210658;-2,95601E-07
1,222069;4,056066E-07
1,233029;-7,065833E-08
1,244179;1,924708E-07
1,255251;-1,388736E-07
1,267224;1,495034E-08
1,277364;2,657845E-08
