time;acceleration
0,0284346;2,095945E-08
0,0348638;4,979593E-09
0,0445354;2,216841E-07
0,0557301;5,076508E-08
0,0665539;-2,742572E-07
0,0780594;1,215598E-07
0,0885762;-1,201243E-07
0,099578;-6,838532E-08
0,1107176;3,885483E-08
0,1218256;1,712377E-08
0,1329909;7,467747E-08
0,1440613;4,702435E-08
0,1553397;2,721315E-08
0,1664557;-2,791747E-08
0,1817691;-8,726218E-08
0,1898356;-6,597902E-09
0,1997456;1,097119E-08
0,21104;-2,313864E-08
0,2225439;-9,85244E-08
0,2331431;2,914765E-07
0,2443127;-3,256068E-07
0,2553256;1,641229E-08
0,2664239;-1,52414E-07
0,2777261;-4,366146E-08
0,2887332;-1,113471E-07
0,3002962;-1,215393E-07
0,310824;-7,059607E-09
0,3220911;2,061686E-08
0,3393636;-1,067515E-07
0,3440958;-2,829134E-07
0,3551371;3,058981E-07
0,3663613;-1,295849E-07
0,3775485;1,202221E-08
0,3885622;-5,939452E-08
0,4008047;3,755988E-08
0,4106375;-2,204033E-08
0,421971;1,260632E-09
0,4328631;1,705885E-08
0,4439362;-1,904591E-08
0,4552585;1,598442E-06
0,4663639;-1,592634E-08
0,4773956;4,161971E-08
0,4932103;-2,9742E-08
0,4994603;-6,13615E-08
0,5112095;-7,677074E-08
0,5218306;2,18294E-08
0,5329266;-8,208823E-08
0,5440711;-4,749338E-08
0,5551362;-1,355929E-08
0,5662505;-8,03102E-08
0,5773657;-4,373451E-08
0,5883621;5,80851E-08
0,5995884;-1,115028E-07
0,6118692;8,359893E-09
0,6223056;1,69974E-08
0,6331264;-8,422919E-08
0,6484401;5,412112E-09
0,6553361;-6,716773E-08
0,666324;8,859478E-09
0,6773688;-3,781468E-08
0,6884084;-1,787264E-08
0,6996339;-1,454017E-08
0,7107074;-1,279506E-08
0,7217642;-1,318385E-09
0,7331215;9,766873E-09
0,7437198;-4,846324E-08
0,7546478;1,724521E-08
0,7660201;-4,271055E-08
0,7768221;6,412392E-11
0,788593;-1,107319E-08
0,803756;2,874355E-08
0,8114575;9,839141E-09
0,8215158;-2,659247E-08
0,8325033;8,871621E-09
0,8436332;-3,219909E-08
0,8547058;-3,281816E-09
0,8660327;-2,112275E-08
0,8772905;2,455587E-08
0,8884766;-4,453213E-09
0,8995475;-9,757873E-09
0,9106472;1,286448E-08
0,9218804;-6,453661E-09
0,9328445;9,771624E-09
0,9443071;-1,498148E-08
0,9443071;-3,822565E-08
0,9732253;9,48589E-08
0,9838656;7,204535E-09
0,9950008;-4,241581E-08
1,005933;-1,621838E-08
1,018218;-3,541636E-09
1,027888;8,210586E-09
1,038947;-4,306576E-09
1,049914;2,750708E-09
1,061012;-2,810871E-09
1,072038;6,140772E-09
1,08296;-8,349451E-08
1,09416;8,563087E-08
1,10528;8,35862E-10
1,10528;-5,284445E-08
1,127207;7,865671E-08
1,138418;-4,628655E-08
1,149544;-5,217632E-08
1,160752;-3,438458E-10
1,171835;-1,958849E-09
1,182988;4,57393E-08
1,194056;1,958012E-09
1,205349;-5,541369E-08
1,216377;5,527157E-08
1,22877;7,114372E-09
1,238804;-2,292904E-10
1,250165;-3,322493E-09
1,26144;-3,965665E-08
1,26144;1,064772E-08
