time;velocity
0,0118418;2,963006E-06
0,0284762;-3,842558E-06
0,0355728;-3,135014E-06
0,044187;-2,764326E-06
0,0555369;-1,633074E-06
0,0666981;-1,863989E-06
0,07752769;-1,463651E-06
0,0887246;-1,873438E-06
0,0998971;-8,611556E-07
0,1110003;-2,475948E-06
0,1221142;-2,033736E-06
0,1334624;-1,314536E-06
0,1444141;-2,708023E-06
0,1567912;-2,788748E-06
0,1665795;-4,611639E-06
0,1885862;-7,725474E-06
0,1885862;0
0,1997435;-5,263029E-06
0,2109028;-1,07194E-05
0,2220485;1,151078E-05
0,2331283;-1,591616E-05
0,2552144;-4,06107E-05
0,2552144;0
0,2773857;-5,441685E-05
0,2886194;-3,893934E-05
0,2997204;-3,649926E-05
0,2997204;0
0,3109046;-4,646748E-05
0,3223357;-4,820969E-05
0,3374034;5,313743E-05
0,3442428;5,571107E-05
0,3553798;5,436199E-05
0,3773828;0,0001226444
0,3885412;6,349621E-05
0,3995603;6,376593E-05
0,4106609;6,432971E-05
0,4218521;6,33627E-05
0,4330575;6,580969E-05
0,4441189;6,629236E-05
0,4551634;6,367706E-05
0,4551634;0
0,4664813;6,196189E-05
0,4776177;5,890984E-05
0,4929644;6,009415E-05
0,5108328;0,000102657
0,5108328;0
0,52206;5,016364E-05
0,544035;8,50521E-05
0,5551691;4,151441E-05
0,5663438;3,845684E-05
0,5663438;0
0,5886204;6,955914E-05
0,5994455;3,17923E-05
0,6107661;2,452284E-05
0,6218328;1,934834E-05
0,6329948;2,397567E-05
0,6329948;0
0,6492648;1,738489E-05
0,6663617;3,878265E-05
0,6772689;1,474112E-05
0,6882921;1,352437E-05
0,6995993;-7,900447E-06
0,7103297;-7,551461E-06
0,7214885;2,02474E-05
0,7325161;9,908378E-06
0,7435703;-2,061576E-06
0,754698;-1,028642E-05
0,7659279;-3,561601E-06
0,7772617;6,005615E-06
0,7772617;0
0,7892711;1,530603E-05
0,8103479;-1,055635E-05
0,8215914;-1,797259E-05
0,8327928;5,203858E-06
0,8439395;-4,449561E-06
0,855033;1,46538E-05
0,8661798;3,811344E-06
0,8773608;2,648011E-06
0,8883898;4,000738E-06
0,8995787;-5,728453E-06
0,9106598;-4,273877E-06
0,9216837;-5,55098E-06
0,9327046;-5,03853E-06
0,9439164;1,159877E-05
0,9439164;0
0,9661908;1,44814E-05
0,9771594;-3,22938E-05
0,988599;-2,462268E-06
0,988599;0
1,010541;1,64175E-05
1,010541;0
1,032851;1,954034E-05
1,043912;-2,404898E-06
