time;velocity
0;0
0,0222244;-1,565675E-05
0,0222244;0
0,0335562;-2,986453E-06
0,0451046;7,400701E-06
0,0617718;-1,242501E-05
0,0772073;-1,135459E-05
0,0882938;2,744969E-05
0,0995839;-1,939485E-05
0,1105634;-1,731147E-06
0,1218333;-4,812805E-06
0,1329104;-3,735274E-06
0,1441137;-4,856894E-06
0,1441137;0
0,1662054;4,255683E-06
0,1778057;2,485532E-06
0,1886165;2,7934E-05
0,1997084;-1,038333E-05
0,1997084;0
0,2218743;3,375747E-05
0,2329739;2,794283E-05
0,2440375;-6,268759E-05
0,2552778;2,629888E-05
0,266459;4,25332E-05
0,2775975;3,22638E-05
0,2885386;2,932834E-05
0,2996372;4,016323E-05
0,3106487;4,440474E-05
0,3216734;7,043021E-05
0,3332798;4,6304E-05
0,3437971;5,66911E-05
0,3549488;4,822377E-05
0,3549488;0
0,3771;0,0001019441
0,3881076;5,901109E-05
0,3991758;5,364679E-05
0,4103939;5,86053E-05
0,4212851;5,653508E-05
0,4325654;5,111866E-05
0,4437274;4,523695E-05
0,4546933;4,384249E-05
0,4657927;5,250186E-05
0,4769792;4,119821E-05
0,4881377;4,066937E-05
0,499272;4,209228E-05
0,5106612;4,065216E-05
0,5106612;0
0,5326787;7,373706E-05
0,5439559;3,312535E-05
0,5548497;3,212742E-05
0,5660889;2,960272E-05
0,5660889;0
0,5883928;6,314114E-05
0,599264;2,84487E-05
0,6104789;3,31898E-05
0,6215245;3,192246E-05
0,6326401;2,91203E-05
0,6437497;2,393723E-05
0,6549553;2,772436E-05
0,6661052;2,52004E-05
0,6661052;0
0,6883867;4,635513E-05
0,6996335;1,986176E-05
0,7106337;2,358675E-05
0,7218929;2,060801E-05
0,7327195;2,147675E-05
0,7440757;1,70663E-05
0,7551537;1,748398E-05
0,7659563;1,480803E-05
0,7770764;1,297563E-05
0,7770764;0
0,7990867;2,735615E-05
0,8103729;1,406789E-05
0,8215105;1,299262E-05
0,8215105;0
0,8437579;2,404481E-05
0,8548765;9,374023E-06
0,8660727;1,198292E-05
0,8772703;9,643584E-06
0,8882929;9,05633E-06
0,8994461;8,440018E-06
0,9103916;1,056746E-05
0,9215723;6,708652E-06
0,9326863;7,856488E-06
0,9438059;7,683337E-06
0,9550222;1,038417E-05
0,9659533;9,427965E-06
0,9772466;1,010999E-05
0,9772466;0
0,9992797;2,260223E-05
1,010716;9,871721E-06
1,021546;8,467734E-06
1,032557;4,33445E-06
1,043725;3,805906E-06
1,054793;4,43086E-06
1,065762;4,29675E-06
1,076819;4,780144E-06
1,087988;6,222129E-06
1,098969;6,673783E-06
1,110271;6,705225E-06
1,121293;7,202476E-06
1,132579;5,69135E-06
1,132579;0
1,154498;1,112029E-05
1,165873;4,456192E-06
1,177529;2,380908E-06
1,177529;0
1,199556;3,742129E-06
1,210493;-1,888573E-06
1,221455;4,708171E-06
1,232616;1,607537E-06
1,243658;3,337115E-06
1,254769;2,477616E-06
1,265857;3,145486E-06
1,27698;3,29867E-06
1,288024;-2,083182E-06
1,288024;0
1,310054;-5,370081E-06
1,321476;-2,809614E-06
1,332367;-2,257824E-06
1,343545;-3,30627E-06
1,354646;-1,571923E-06
1,365719;-2,098084E-06
1,376863;2,556294E-06
1,387873;2,703369E-06
1,387873;0
1,409952;6,665588E-06
1,42114;-4,331321E-06
1,432204;3,033578E-06
1,443552;3,094077E-06
1,443552;0
1,465372;-5,426258E-06
1,476406;2,158284E-06
1,487417;-4,18976E-06
1,498605;3,497601E-06
1,509633;2,658814E-06
1,520899;2,880842E-06
1,531895;2,363026E-06
1,543012;4,48972E-06
1,554506;2,034456E-06
1,565252;3,787428E-06
1,576505;2,921373E-06
1,587778;2,954006E-06
1,599;2,048612E-06
1,599;0
1,621197;-5,193949E-06
1,632352;1,406223E-06
1,643474;-8,256733E-07
1,654454;4,324168E-06
1,665631;5,121529E-07
1,676725;5,025417E-06
1,687968;1,413822E-06
1,699099;-2,487898E-06
1,710407;-1,252294E-06
1,721749;1,677126E-06
1,73273;-6,118417E-07
