time;velocity
0,02;0,03062247
0,04;-0,000979929
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,3733333;-0,004957953
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,5185349;-0,0008761596
0,5185349;0
0,5390171;-0,0003227997
0,5497027;-0,000102222
0,5628522;-0,0001065731
0,5731526;-0,0001004958
0,5844546;-0,0001050973
0,5953148;-0,0001011753
0,6065739;-0,0001016736
0,6177433;-0,0001005673
0,6290466;-9,581089E-05
0,6401204;-9,851933E-05
0,6511526;-9,917021E-05
0,6622313;-9,017944E-05
0,6740387;-9,82523E-05
0,6740387;0
0,6960422;-0,0001945019
0,7070351;-9,996414E-05
0,7181962;-8,969545E-05
0,7292895;-0,0001046395
0,7402822;-9,57036E-05
0,7514943;-0,0001070714
0,7631985;-9,854793E-05
0,7731024;-0,0001070714
0,7843018;-0,0001027584
0,7954667;-0,0001066899
0,8065437;-0,000113914
0,8180287;-0,0001083684
0,8289663;-0,0001140499
0,8289663;0
0,8510001;-0,0002344775
0,8620284;-0,0001185012
0,873428;-0,0001244021
0,885223;-0,0001261377
0,8974;-0,0001239157
0,9084228;-0,0001285195
0,9084228;0
0,9200897;-0,0001280975
0,9316463;-0,0001288831
0,9432583;-0,0001285493
0,954905;-0,0001280129
0,9675428;-0,0001330018
0,978157;-0,0001281321
0,9896764;-0,0001280451
1,005741;-0,0001235032
1,012911;-0,0001234591
1,024575;-0,0001253009
1,03556;-0,0001237452
1,047126;-0,0001218498
1,05871;-0,0001202655
1,07025;-0,0001126146
1,081736;-0,0001130974
1,093121;-0,0001055634
1,104629;-0,0001119363
1,115982;-0,0001093769
1,127313;-0,0001069903
