time;distance
2,441541;0,01555103
2,452596;0,01668156
2,463794;0,01916464
2,474654;0,01850651
2,485836;0,0183495
2,496814;0,01758127
2,508211;0,01593296
2,518911;0,01534562
2,530152;0,01478951
2,541224;0,01554703
2,552868;0,01664249
2,563208;0,01662667
2,574296;0,01706864
2,585559;0,01790359
2,596519;0,01847429
2,607592;0,01921998
2,618794;0,01792678
2,629902;0,01646059
2,640815;0,01617165
2,651883;0,01439592
2,663083;0,01328755
2,674252;0,01306971
2,685324;0,01042201
2,696562;0,01115324
2,707739;0,01085575
2,718804;0,01219379
2,729953;0,01157222
2,741104;0,01166008
2,752291;0,01055876
2,763089;0,008366439
2,774231;0,007512165
2,785244;0,005421954
2,796429;0,004797852
2,807625;0,006006597
2,818826;0,006555466
2,830065;0,006491107
2,840964;0,005910027
2,852027;0,005014097
2,863043;0,003494115
2,874058;0,003789071
2,885233;0,002874393
2,896398;0,003122716
2,907735;0,002138284
2,91857;0,003034439
2,92975;0,001867838
2,9409;0,002801978
2,952097;0,002504238
2,963722;0,002773735
2,974302;0,002575857
2,985356;0,002397174
2,996545;0,002561978
3,007401;0,002926346
3,018331;0,002871451
3,029464;0,003021269
3,040349;0,002810922
3,051355;0,002325132
3,062438;0,002387214
3,073521;0,002563624
3,084854;0,002851732
3,095881;0,003456421
3,106893;0,004008144
3,118044;0,004106203
3,129382;0,003847083
3,140398;0,003838901
3,15134;0,003626769
3,162595;0,003461033
3,173777;0,003637351
3,184862;0,003588015
3,196093;0,003357616
3,207376;0,003493354
3,218473;0,004005929
3,229651;0,004784728
3,240816;0,004721405
3,252018;0,00460869
3,263191;0,004334413
3,274338;0,004114824
3,285644;0,003942345
3,296482;0,003988653
3,307684;0,003642599
3,318676;0,002960061
3,32964;0,003035761
3,340747;0,00318545
3,351656;0,002589832
3,362688;0,003070311
3,373785;0,003267909
3,384964;0,003187368
3,395746;0,003460112
3,406839;0,003690595
3,417891;0,003431971
3,42877;0,002520379
3,440042;0,001664046
3,451065;0,001793212
3,462325;0,0022447
3,473719;0,002654424
3,484611;0,003089927
3,495559;0,003310907
3,506821;0,002973223
3,517959;0,003122566
3,529031;0,003259758
3,540062;0,003770704
3,550913;0,003997798
3,562066;0,003763306
3,573134;0,004097953
3,584218;0,004074809
3,595445;0,004214875
3,606458;0,004251431
3,617638;0,00466057
3,629009;0,004345319
3,640014;0,003442234
3,651221;0,003435132
3,66221;0,003920338
3,673229;0,004856336
3,68428;0,004315186
3,695123;0,004258518
3,706553;0,004107535
3,717655;0,004125565
3,728885;0,003560464
3,739992;0,00381194
3,751279;0,003784348
3,762245;0,004012164
3,773156;0,004531764
3,784111;0,004492646
3,795208;0,005466715
3,80637;0,005740979
3,817547;0,006148817
3,828513;0,005935948
3,839619;0,005306031
3,850749;0,004647024
3,861936;0,004505075
3,872999;0,003912172
3,883933;0,004023662
3,894941;0,004007548
3,906091;0,004529326
3,9173;0,005148699
3,928308;0,005568006
3,939405;0,005424442
3,950418;0,004777699
3,961552;0,004073522
3,972825;0,003869477
3,983949;0,003699167
3,995081;0,003758297
4,006219;0,003369183
4,017489;0,003500616
4,028662;0,003626553
4,03982;0,00337959
4,050976;0,002743515
4,062235;0,002282967
4,073194;0,002493554
4,08436;0,002044657
4,095673;0,002338309
4,10659;0,001810166
4,117744;0,001926529
4,128823;0,001681621
4,139874;0,00145897
4,151639;0,00158832
4,16205;0,000815719
4,17324;0,001204091
4,184308;0,00091809
4,195481;0,001129457
4,206751;0,001577188
4,21768;0,001668267
4,228624;0,002095594
4,239806;0,001706758
4,250808;0,001675075
4,262267;0,000889999
4,273238;0,000733104
4,284457;0,000740957
4,295388;0,000877176
4,306536;0,000923402
4,317361;0,000749202
4,328492;0,000905203
4,339586;0,001184564
4,350723;0,001404045
4,361874;0,001342266
4,373091;0,001454029
4,383956;0,001048591
4,395136;0,000770465
4,40634;0,000803503
4,417447;0,0003372
4,428565;0,000993448
4,439557;0,001116624
4,450521;0,00108833
4,461622;0,001431526
4,472635;0,00106742
4,483822;0,001101338
4,49492;0,000699129
4,505839;0,00050278
4,517044;0,000696599
4,528191;0,000998817
4,539308;0,00134012
4,550493;0,001629217
4,561804;0,00228396
4,572906;0,001824097
4,584033;0,002283067
4,595298;0,002385173
4,606287;0,002421718
4,617321;0,002171055
4,628446;0,001780189
4,639411;0,001372138
4,650538;0,001307229
4,66185;0,001596486
4,672885;0,001623495
4,683923;0,001660718
4,695126;0,001742915
4,706059;0,001611347
4,717134;0,001370756
4,728166;0,001296312
4,739158;0,001194821
4,750311;0,00102636
4,761425;0,001121651
4,772676;0,001282856
4,783747;0,00146496
4,794891;0,001514966
4,805966;0,0019987
4,817046;0,002472728
4,828121;0,00272381
4,839536;0,002767162
4,85059;0,003122149
4,861509;0,002863406
4,872619;0,003171845
4,883795;0,003898465
4,894553;0,003739296
4,905754;0,004751758
4,916856;0,005380323
4,928136;0,00473639
4,939105;0,004916669
4,950355;0,005799937
4,961495;0,006177056
4,972583;0,006294666
4,983573;0,006633511
4,994715;0,006365865
5,005756;0,006951364
5,016773;0,006643139
5,027838;0,007054979
5,03914;0,007509638
5,050405;0,008091046
5,061696;0,008603804
5,072878;0,008692493
5,084066;0,009455041
5,09525;0,009516632
5,106903;0,009306661
5,117884;0,009914518
5,128898;0,009716694
5,139948;0,009930232
5,151176;0,01001626
5,162275;0,00985007
5,1732;0,01020387
5,184099;0,009427266
5,195114;0,01014216
5,206139;0,009472171
5,217348;0,009697895
5,228345;0,009526726
5,239385;0,009405715
5,250505;0,009227602
5,261563;0,008766193
5,272677;0,008575502
5,283551;0,007475362
5,294826;0,007701421
5,306064;0,006539915
5,317096;0,00645091
5,328022;0,005958028
5,33923;0,005772454
5,350625;0,004922717
5,36181;0,004160149
5,372584;0,004643474
5,383659;0,004219559
5,394828;0,004468486
5,405901;0,004102384
5,416913;0,003999065
5,42798;0,003614026
5,439106;0,003688016
5,450231;0,003713616
5,462101;0,003441343
5,472574;0,003517527
5,483649;0,002981066
5,49482;0,002746469
5,50596;0,001895755
5,517097;0,001745519
5,528006;0,001552243
5,539203;0,001087744
5,550152;0,001112155
5,561331;0,000879733
5,572658;0,001551566
5,583727;0,002061452
5,594835;0,00200843
5,60606;0,001919454
5,617297;0,001459447
5,628513;0,001365439
5,639432;0,001235538
5,650334;0,001090584
5,661669;0,000674516
5,672517;0,000965178
5,683424;0,000891655
5,694476;0,001030808
5,705562;0,001456772
5,716684;0,001602621
5,727855;0,002297536
5,738771;0,002458287
5,74991;0,001904892
5,761103;0,002067632
5,77229;0,002025869
5,783463;0,001915874
5,794965;0,002174166
5,805682;0,001959072
5,816928;0,001391909
5,828054;0,001623752
5,839248;0,001619914
5,850458;0,00156478
5,861348;0,001282257
5,872519;0,001066646
5,883616;0,000750104
5,894698;0,001089176
5,905946;0,00183528
5,917123;0,002237653
5,928283;0,003138064
5,939231;0,003966602
5,950311;0,003547071
5,96144;0,004566445
5,972586;0,004142653
5,983747;0,003877661
5,994937;0,003460061
6,006529;0,003387643
6,017248;0,003237355
6,028309;0,003313724
6,039299;0,0028469
6,050289;0,002746693
6,061398;0,002697883
6,072578;0,002736017
6,083668;0,002288442
6,094713;0,002220204
6,105922;0,00202097
6,117206;0,001965274
6,128332;0,002064522
6,139444;0,001955743
6,150545;0,00189313
6,161502;0,001726496
6,172645;0,001478195
6,183798;0,000956834
6,194771;0,000833105
6,205773;0,000727654
6,216865;0,001045616
6,228081;0,000855844
6,239246;0,001732206
6,250284;0,001569071
6,26131;0,00245663
6,272448;0,002173038
6,283611;0,001785774
6,29469;0,001843367
6,305818;0,00187084
6,317111;0,001923485
6,328187;0,001956773
6,339255;0,002114507
6,350304;0,00222604
6,361312;0,002378507
6,372404;0,00262625
6,383537;0,002737987
6,394765;0,003259622
6,405706;0,003410875
6,416788;0,003541403
6,428352;0,003133482
6,439441;0,003419416
6,450044;0,003523748
6,461128;0,003570837
6,472364;0,003686574
6,483421;0,003658901
6,494388;0,003951041
6,505376;0,003828833
6,516882;0,003852051
6,527834;0,003939142
6,539059;0,003656473
6,550253;0,003520432
6,561069;0,003313847
6,572068;0,003251899
6,583148;0,002955276
6,594274;0,002997785
6,605389;0,003074723
6,61641;0,003030056
6,627418;0,003246979
6,638362;0,003463301
6,649336;0,003334732
6,660682;0,003870857
6,671587;0,003814495
6,682724;0,003742067
6,693913;0,003566952
6,704902;0,003642824
6,715907;0,003172259
6,72698;0,002837229
6,738133;0,002507441
6,749192;0,0026176
6,76017;0,002210856
6,771167;0,002012535
6,78237;0,001901505
6,793567;0,001762585
6,804745;0,001822414
6,815842;0,001803185
6,827175;0,001684431
6,838353;0,001632953
6,849435;0,001923867
6,860667;0,001889607
6,871705;0,001823154
6,882869;0,001769014
6,893983;0,001937221
6,905251;0,001768059
6,916737;0,001795522
6,927658;0,001821801
6,938819;0,001834039
6,950024;0,001856482
6,960835;0,001987487
6,971535;0,002060189
6,982458;0,002242539
6,993694;0,001843254
7,004529;0,00181049
7,015729;0,001772029
7,026563;0,001830503
7,03755;0,001957278
7,048722;0,00179577
7,059991;0,001752901
7,071281;0,001815615
7,082506;0,001713858
7,094154;0,001510495
7,105024;0,001305754
7,116048;0,001348207
7,127744;0,001205928
7,139062;0,001076341
7,149584;0,000995344
7,160869;0,001070066
7,171854;0,001074265
7,183072;0,001100644
7,194127;0,001311482
7,205232;0,001661275
7,216155;0,002810849
7,227306;0,002387433
7,2383;0,003602227
7,249741;0,003562311
7,261;0,004499697
7,271823;0,004356233
7,282839;0,004297254
7,294387;0,004062775
7,304944;0,004309031
7,315864;0,004892092
7,327228;0,005763311
7,338073;0,005586386
7,349086;0,005485233
7,360548;0,00505845
7,371294;0,004881368
7,38243;0,004557199
7,393632;0,004383343
7,404737;0,003951579
7,41581;0,003515409
7,427065;0,00290562
7,438402;0,002528998
7,449257;0,002498248
7,460668;0,001469264
7,47186;0,001213049
7,483021;0,001517123
7,494071;0,001867542
7,504874;0,002595046
7,516177;0,002151784
7,527309;0,003559272
7,53853;0,003159743
7,549741;0,003037682
7,560883;0,001398707
7,571882;0,001246585
7,582871;0,00180207
7,594445;0,002315499
7,60498;0,002472464
7,616123;0,0048348
7,627162;0,003745058
7,638314;0,005479458
7,649329;0,004836468
7,660713;0,006560106
7,671638;0,006265548
7,682631;0,005547675
7,693876;0,004951303
7,704909;0,00482894
7,71604;0,004965683
7,727412;0,00501405
7,738377;0,004905476
7,749502;0,005034102
7,760817;0,004416995
7,77206;0,004307355
7,783111;0,003920443
7,794569;0,00418315
7,805186;0,003080897
7,816236;0,003125347
7,827861;0,002718856
7,838636;0,003008229
7,849765;0,00366091
7,860872;0,004130573
7,87188;0,004789096
7,882672;0,004313302
7,893679;0,004183734
7,90485;0,003813731
7,915657;0,003741826
7,926688;0,003664165
7,937671;0,003712422
7,949086;0,004065579
7,959746;0,004586958
7,970776;0,00486764
7,981815;0,004319081
7,992841;0,004262304
8,004003;0,003695685
8,014992;0,003338366
8,025996;0,003301753
8,037158;0,002600169
8,048462;0,002743592
8,0598;0,002187018
8,071019;0,00205957
8,082195;0,001843461
8,093401;0,00192501
8,104751;0,001543093
8,115882;0,001719563
8,127058;0,001624982
8,138247;0,001760822
8,149417;0,002317975
8,16075;0,002371595
8,171501;0,003090315
8,182387;0,003126974
8,193348;0,003890177
8,204374;0,00394765
8,215402;0,003631195
8,226424;0,003514338
8,237361;0,003491526
8,24842;0,004345072
8,25977;0,006036335
8,270982;0,007320555
8,282279;0,00797694
8,293407;0,00724156
8,30445;0,006493954
8,315736;0,006073119
8,326941;0,006390341
8,338105;0,00703716
8,349224;0,007767919
8,360238;0,007625383
8,371214;0,007480924
8,382463;0,007110316
8,393159;0,006845548
8,404122;0,006500787
8,415121;0,00527463
8,426237;0,005346032
8,43748;0,00565974
8,448879;0,005277313
8,460015;0,004205374
8,470848;0,005034381
8,481752;0,003683955
8,492913;0,003790061
8,50378;0,004061674
8,514911;0,004863431
8,525837;0,004641324
8,536898;0,00417504
8,547996;0,003377583
8,559128;0,003066391
8,570286;0,002988319
8,581115;0,003160816
8,592264;0,002945551
8,603411;0,003041104
8,614543;0,002891933
8,625666;0,002926574
8,636933;0,002548278
8,648469;0,002074408
8,659268;0,001807107
8,670437;0,002333923
8,681561;0,003256578
8,692649;0,003277654
8,703756;0,003110954
8,714677;0,003172603
8,725833;0,00286917
8,736835;0,00282466
8,747918;0,003020743
8,758992;0,003788077
8,77031;0,003677976
8,781476;0,003822088
8,792722;0,003267087
8,803928;0,002371943
8,814987;0,00246473
8,826273;0,002156593
8,837577;0,001930539
8,848769;0,001996513
8,859961;0,001733926
8,871065;0,002194219
8,882352;0,002243091
8,893517;0,002132807
8,904413;0,001956448
8,915593;0,001245321
8,926659;0,00128508
8,93768;0,001108343
8,948687;0,000952063
8,959709;0,00135971
8,970664;0,001623103
8,981901;0,001562689
8,993142;0,001434408
9,004267;0,001225031
9,015641;0,001120606
9,026419;0,001002734
9,037681;0,000385412
9,048656;0,000630868
9,060036;0,00067509
9,071142;0,0008675
9,082136;0,000779026
9,093299;0,000709803
9,104229;0,000536704
9,11526;0,000741106
9,126534;0,000769838
9,137454;0,000750123
9,149414;0,000903891
9,160279;0,001144903
9,170901;0,000896524
9,18191;0,000874559
9,193221;0,00068725
9,20456;0,000634104
9,215104;0,000467252
9,226154;0,000645859
9,237313;0,000446818
9,248393;0,000543125
9,25973;0,000545064
9,270924;0,000942697
9,282039;0,000626944
9,293405;0,000704883
9,304354;0,000656428
9,315451;0,000638365
9,326492;0,000429178
9,337496;0,000359887
9,348557;0,000564592
9,359824;0,000590054
9,370788;0,000523616
9,381985;0,000542228
9,393074;0,000689542
9,404286;0,000722989
9,415514;0,000621113
9,426495;0,000204863
9,437736;0,000256545
9,44866;0,000557477
9,459834;0,000407244
9,470789;0,000492203
9,481911;0,000449478
9,493096;0,000420518
9,50407;0,000501158
9,51519;0,000495483
9,526237;0,000365319
9,537189;0,000310122
9,548298;0,00062609
9,559522;0,000338928
9,570607;0,000517088
9,581816;0,000360966
9,592933;0,000450639
9,603951;0,00047995
9,615124;0,000809636
9,626184;0,000727309
9,637185;0,000603458
9,648297;0,000532084
9,659504;0,000443834
9,670506;0,000445002
9,68145;0,000237267
9,692668;0,000333904
9,703677;0,000277346
9,714911;0,000323858
9,725829;0,000291028
9,736938;0,000428822
9,748081;0,000307994
9,759227;0,000245779
9,770356;0,000341249
9,781437;0,000168564
9,792857;0,000372687
9,804062;0,000273227
9,815287;0,000244525
9,826452;8,04E-05
9,837602;0,000235802
9,848676;0,000187529
9,859796;0,000216615
9,871016;0,000259272
9,882176;0,000292876
9,893154;0,000286349
9,904234;0,000191529
9,915472;0,000345204
9,926536;0,000268004
9,937463;0,000155701
9,948604;6,46E-05
9,95953;0,000430485
9,97065;0,000414566
9,981547;0,000563351
9,992703;0,000350914
10,00382;0,000177966
10,01487;0,000341758
10,02605;0,000177076
10,03704;0,000354768
10,04819;0,000201814
10,05932;0,00011512
10,07041;0,000178471
10,0816;0,000112195
10,09267;0,000401818
10,10389;0,000171768
10,11508;0,000186816
10,12637;0,000268418
10,13733;0,000234843
10,14862;0,000140593
10,15975;0,000104609
10,17084;0,000170069
10,18203;0,000116276
10,19318;0,000319014
10,20428;0,000275125
10,21519;6,24E-05
10,2263;0,00025218
10,2373;0,000203374
10,24833;0,00038778
10,2594;0,000145754
10,27053;0,000185202
10,28168;0,000189799
10,29266;0,000344917
10,30378;0,000160466
10,31484;0,000265605
10,326;0,000155566
10,33728;0,000128632
10,34819;0,000276839
10,35936;0,000166686
10,37012;0,000127893
10,38146;0,000390416
10,39239;0,0002829
10,4037;0,000243186
10,41472;0,000213834
10,42593;0,000107841
10,4372;4,16E-05
10,44814;0,000251314
10,45924;0,000149184
10,47043;0,000245846
10,48168;0,000115139
10,49278;0,000140349
10,5038;0,000116476
10,51478;0,000346078
10,52581;0,000255628
10,53687;5,57E-05
10,54785;0,000117677
10,55894;0,00015984
10,57006;0,000204386
10,58123;0,000181497
10,59251;0,000120087
10,60348;0,000160092
10,61471;0,000189049
10,62578;0,000175338
10,63692;0,000182804
10,64788;0,000219362
10,65895;1,64E-05
10,67021;0,000170536
10,6815;0,000164651
10,69216;0,000258784
10,70319;0,00014491
10,71431;0,000200381
10,72515;0,000175475
10,73616;0,000314074
10,74746;0,000155058
10,75839;5,30E-05
10,76967;0,00018395
10,78094;0,000153994
10,79228;0,000314016
10,80328;0,000189588
10,81457;0,000396597
10,82563;0,000264707
10,83659;0,000240307
10,84764;0,000259414
10,85862;0,000155724
10,86959;7,85E-05
10,88078;7,11E-05
10,89157;6,38E-05
10,90279;0,000117211
10,9138;0,000168089
10,92471;0,000106067
10,93581;0,000310783
10,94702;0,000149505
10,95792;0,000332001
10,969;0,000311719
10,98041;0,000255734
10,99124;0,000262088
11,00242;0,000267715
11,01374;0,000264748
11,02489;0,000135338
11,03608;0,00024977
11,04729;0,000165355
11,05854;0,000150876
11,06917;7,77E-05
11,08029;0,0003166
11,09136;0,000250173
11,10251;0,000294405
11,11378;0,000208519
11,12487;0,000314628
11,13631;0,000129498
11,14736;0,000269791
11,15843;0,000229161
11,16961;0,000509299
11,18074;0,00025163
11,19132;0,000231597
11,20238;0,000520972
11,21364;0,000123504
11,2245;0,000267316
11,23554;0,000207379
11,24664;0,000152428
11,25773;0,000169759
11,26886;0,000204996
11,27986;0,000238154
11,29105;0,000248192
11,30242;0,000123943
11,31348;0,00019934
11,32471;0,000162898
11,33637;0,000153854
11,34739;0,000188517
11,35849;0,000179496
11,36949;0,000179005
11,38059;0,0002406
11,39169;0,000255157
11,40264;8,84E-05
11,41403;0,000182717
11,42474;0,000166349
11,43586;0,000220535
11,4474;0,00028129
11,45809;0,00014566
11,46895;0,000221936
11,48;0,000197745
11,49123;0,000254061
11,50243;0,000319346
11,51365;0,000252274
11,52473;0,000253911
11,53592;0,000193911
11,54694;0,000350359
11,55811;0,000255073
11,56921;0,000160001
11,5802;0,000203192
11,59142;0,00021687
11,60229;0,000270167
11,61347;0,000202943
11,62456;0,000223796
11,63587;0,000377118
11,647;0,000629842
11,65821;0,000282091
11,6693;0,00018301
11,68057;0,000104792
11,69153;0,000264527
11,70264;0,000203377
11,71354;0,000167536
11,72467;0,000236559
11,73562;0,000186761
11,74662;0,000235609
11,75775;8,09E-05
11,76882;0,000192028
11,7799;0,000108862
11,79099;0,000261899
11,80205;0,000377517
11,81318;0,000268516
11,82411;0,000204091
11,8354;0,000247475
11,84642;0,000193942
11,85756;0,000258484
11,86877;0,000440199
11,88001;0,000274467
11,89115;0,000316016
11,90224;0,000260164
11,91357;0,000327215
11,92459;0,000299646
11,93612;0,000185545
11,94675;0,000117301
11,95787;0,000103633
11,96881;0,000105173
11,97982;0,000340106
11,99099;0,000160262
12,00212;0,000302442
12,01325;0,000151504
12,02439;0,000265532
12,03552;0,000269582
12,04663;0,000381525
12,05759;0,000347768
12,06865;0,000220821
12,07962;0,000186462
12,09078;8,77E-05
12,10179;0,000174059
12,11288;0,000164187
12,12462;0,000411176
12,13536;8,16E-05
12,14654;0,00013131
12,15761;0,000118285
12,16892;4,87E-05
12,17985;0,000174846
12,19089;7,16E-05
12,20205;5,69E-05
12,21328;0,000138946
12,22433;0,000244994
12,23556;5,59E-05
12,24658;0,000158021
12,25778;0,000136942
12,26878;0,000141288
12,27998;9,48E-05
12,29091;0,000215901
12,30189;0,000267958
12,3129;0,000114328
12,32397;0,000244863
12,33571;0,0002255
12,34632;8,77E-05
12,35739;0,000201609
12,36855;0,000197036
12,37968;0,000266797
12,39078;0,000195249
12,4019;0,0001305
12,41309;0,00023939
12,42435;0,000288688
12,43554;0,000117731
12,44684;4,03E-05
12,45774;2,09E-05
12,46884;6,49E-05
12,47995;0,000256664
12,49093;0,000141597
12,5021;0,000242095
12,51323;0,000121365
12,52436;0,000260852
12,53536;0,0001658
12,54641;0,000200585
12,55785;0,000139942
12,56871;0,000170836
12,57963;0,000223312
12,59066;0,000183996
12,60184;0,000309048
12,61277;8,40E-05
12,62381;0,000149161
12,63482;7,36E-05
12,64586;0,000162824
12,65695;0,000146653
12,66822;0,000181391
12,67934;0,000183899
12,69044;0,000108478
12,7015;0,000161844
12,71264;8,32E-05
12,72375;0,000108818
12,73497;0,000101695
12,74596;7,01E-05
12,7572;7,48E-05
12,76856;0,000116984
12,77959;0,0002918
12,79085;0,000208459
12,80195;0,000126404
12,81297;6,34E-05
12,824;0,000497848
12,83511;0,000266885
12,84649;0,000163151
12,85745;0,000118734
12,86857;0,000211649
12,87959;0,000200355
12,89073;0,000131951
12,90191;5,37E-05
12,91304;0,00019262
12,92433;0,000230149
12,93526;0,000186734
12,94653;9,40E-05
12,95745;8,89E-05
12,96869;0,00011107
12,97958;2,45E-05
12,99065;5,66E-05
13,00164;0,000158512
13,01273;0,00021237
13,02367;2,93E-05
13,03488;4,25E-05
13,04585;0,000195819
13,05686;0,0001498
13,06816;0,000122264
13,07924;0,000165659
13,0903;0,000109
13,10157;0,000156143
13,11268;0,000246003
13,12389;0,000305378
13,13496;0,000201379
13,1462;0,000188337
13,15728;9,43E-05
13,16843;0,00012258
13,17949;0,000251977
13,1909;0,000145094
13,20213;8,50E-05
13,21293;0,000139766
13,22399;0,000162625
13,23526;0,000114492
13,24621;9,06E-05
13,257;0,000153651
13,26815;0,000294129
13,27908;9,75E-05
13,29024;7,84E-05
13,30113;8,56E-05
13,31221;0,000130615
13,32331;0,000299433
13,33461;4,96E-05
13,34568;0,000145076
13,35701;7,53E-05
13,3681;0,00020033
13,37942;0,000115764
13,39041;0,000105502
13,40167;0,000227358
13,41262;0,000172525
13,42379;0,000177467
13,43492;3,91E-05
13,44611;9,85E-05
13,45722;7,33E-05
13,46843;0,000191133
13,47949;0,000122075
13,4905;8,87E-05
13,50153;0,000147929
13,5127;8,82E-05
13,52377;0,000102235
13,53482;0,000329771
13,54594;7,81E-05
13,55688;0,000117249
13,56812;0,000176098
13,57903;0,000239737
13,59023;0,00018344
13,60139;2,63E-05
13,61246;0,000129133
13,62376;7,58E-05
13,63524;5,32E-05
13,64624;0,000136458
13,65711;6,33E-05
13,66815;0,000269515
13,67923;0,000149702
13,69029;0,000164252
13,70148;6,33E-05
13,71248;0,000127504
13,72359;0,000134589
13,73479;0,000228083
13,74564;0,000327084
13,75666;0,000120459
13,76778;0,000133379
13,77889;6,57E-05
13,79004;0,000129482
13,80162;0,000196895
13,81236;0,000193034
13,82339;0,000155656
13,83446;0,000182294
13,84577;0,000156289
13,85687;0,000232102
13,8681;7,25E-05
13,87926;0,000290806
13,89061;0,000133273
13,90162;0,000120682
13,91267;0,000157079
13,92368;0,000102549
13,93463;0,000285317
13,94579;0,000285083
13,95701;0,000230027
13,96823;0,000209208
13,97906;7,05E-05
13,99013;0,000128415
14,00127;9,09E-05
14,01219;0,000211056
14,02318;8,39E-05
14,03418;0,000114153
14,04532;9,91E-05
14,05643;6,70E-05
14,06754;0,000112857
14,0787;8,27E-05
14,0896;9,98E-05
14,10073;6,08E-05
14,11183;0,000313913
14,12297;0,000106253
14,13412;4,30E-05
14,14533;0,000119588
14,15664;0,000200692
14,16765;0,000263001
14,17883;0,000140207
14,19025;0,00029812
14,20181;7,27E-05
14,21291;0,000216792
14,22386;0,000100004
14,23539;0,000184019
14,24636;0,00041775
14,25689;8,24E-05
14,26805;0,000109703
14,27909;5,08E-05
14,29002;9,94E-05
14,30107;6,37E-05
14,31219;0,000147813
14,32328;0,000121981
14,33426;0,000194595
14,34619;8,75E-05
14,35601;5,75E-05
14,36726;0,000236546
14,37834;7,70E-05
14,38948;3,72E-05
14,40061;4,36E-05
14,41189;0,000118262
14,42309;4,92E-05
14,43447;2,57E-05
14,44572;0,000133853
14,4569;7,99E-05
14,46802;0,000158782
14,47908;9,47E-05
14,49027;0,000325223
