time;velocity
0;0
0,0280296;1,959773E-06
0,0343085;1,798038E-06
0,0504755;2,726395E-06
0,0557902;3,363241E-06
0,0647788;3,965004E-06
0,0755415;1,897664E-06
0,08677571;3,668988E-06
0,09785821;3,993737E-06
0,1091688;3,625823E-06
0,1203038;2,651024E-06
0,1313643;1,843553E-06
0,1425397;1,877549E-06
0,1536364;2,493442E-06
0,1648501;2,693306E-06
0,1758764;2,930206E-06
0,1871153;3,411113E-06
0,2026077;6,345566E-07
0,2105489;2,759453E-06
0,2204464;3,861757E-06
0,2320532;4,119403E-06
0,2427838;8,284059E-06
0,2539253;9,560981E-06
0,2650399;1,538264E-05
0,2760116;1,288197E-05
0,2871228;2,3781E-05
0,2982243;2,64469E-05
0,3089746;2,698976E-05
0,3202082;3,285764E-05
0,3312751;3,405722E-05
0,342664;4,774768E-05
0,3587889;4,131247E-05
0,3646371;5,45907E-05
0,3756275;4,777428E-05
0,3869146;5,041346E-05
0,3983233;5,658045E-05
0,4096809;5,600583E-05
0,422171;5,737416E-05
0,4322153;5,715638E-05
0,4433828;5,760588E-05
0,4545028;5,748123E-05
0,465831;5,66601E-05
0,4770345;5,915277E-05
0,4883766;5,562976E-05
0,4999649;5,594999E-05
0,5150594;5,461946E-05
0,5220637;5,212948E-05
0,5336552;5,113557E-05
0,5444216;5,005732E-05
0,5553473;5,11235E-05
0,5662783;4,698858E-05
0,5773891;4,698888E-05
0,5884785;4,241973E-05
0,599644;3,932118E-05
0,6108916;4,299939E-05
0,6229371;3,665551E-05
0,6327291;3,491476E-05
0,6438596;3,213823E-05
0,6551173;3,292322E-05
0,6703189;2,798691E-05
0,6772956;2,753541E-05
0,6884632;2,767876E-05
0,699516;2,100721E-05
0,7107088;2,083212E-05
0,7219723;1,856282E-05
0,7330064;1,985535E-05
0,7440051;1,510933E-05
0,755206;1,503661E-05
0,7662889;1,32972E-05
0,7776461;1,328513E-05
0,7886358;1,065463E-05
0,7997199;1,047924E-05
0,8108546;1,132235E-05
0,8264135;9,875446E-06
0,8341935;8,871258E-06
0,8444341;-8,070171E-06
0,8555549;8,343458E-06
0,8665175;8,663982E-06
0,8776683;8,140355E-06
0,8886461;7,777214E-06
0,8999627;1,056582E-05
0,9107913;8,370429E-06
0,9218911;8,59037E-06
0,9328605;6,450415E-06
0,9445433;6,82205E-06
0,9552159;4,678965E-06
0,9662404;6,165653E-06
0,9816719;5,14403E-06
0,9883337;6,521493E-06
0,9995825;8,342564E-06
1,010674;7,45371E-06
1,021828;7,004142E-06
1,033316;6,718636E-06
1,045893;5,05954E-06
1,055659;5,217344E-06
1,066638;3,719181E-06
1,077664;1,467019E-06
1,088834;2,680719E-06
1,099564;2,626181E-06
1,110673;-2,709031E-06
1,121797;2,186596E-06
1,137529;-1,412183E-06
1,143618;1,265258E-06
1,155428;-1,757145E-06
1,166068;8,821488E-07
1,1772;1,008809E-06
1,188227;1,894832E-06
1,199567;-1,512468E-06
1,210512;-3,07411E-06
