time;acceleration
0,0284762;-6,805563E-08
0,0355728;7,075439E-09
0,044187;3,706877E-09
0,0555369;1,131252E-08
0,0666981;-2,309144E-09
0,07752769;4,003372E-09
0,0887246;-4,097866E-09
0,0998971;1,012282E-08
0,1110003;-1,614792E-08
0,1221142;4,422118E-09
0,1334624;7,191999E-09
0,1444141;-1,393487E-08
0,1567912;-8,07247E-10
0,1665795;-1,822892E-08
0,1885862;-3,113835E-08
0,1885862;7,725475E-08
0,1997435;-5,263029E-08
0,2109028;-5,456372E-08
0,2220485;2,223018E-07
0,2331283;-2,742694E-07
0,2552144;-2,469454E-07
0,2552144;4,06107E-07
0,2773857;-5,441685E-07
0,2886194;1,547751E-07
0,2997204;2,440083E-08
0,2997204;3,649926E-07
0,3109046;-4,646748E-07
0,3223357;-1,74221E-08
0,3374034;1,013471E-06
0,3442428;2,573637E-08
0,3553798;-1,349079E-08
0,3773828;6,828241E-07
0,3885412;-5,914819E-07
0,3995603;2,69727E-09
0,4106609;5,637776E-09
0,4218521;-9,670112E-09
0,4330575;2,446992E-08
0,4441189;4,826725E-09
0,4551634;-2,615307E-08
0,4551634;-6,367706E-07
0,4664813;6,19619E-07
0,4776177;-3,052053E-08
0,4929644;1,184308E-08
0,5108328;4,256282E-07
0,5108328;-1,02657E-06
0,52206;5,016364E-07
0,544035;3,488846E-07
0,5551691;-4,353769E-07
0,5663438;-3,057572E-08
0,5663438;-3,845684E-07
0,5886204;6,955914E-07
0,5994455;-3,776685E-07
0,6107661;-7,269457E-08
0,6218328;-5,174503E-08
0,6329948;4,627332E-08
0,6329948;-2,397567E-07
0,6492648;1,738489E-07
0,6663617;2,139777E-07
0,6772689;-2,404153E-07
0,6882921;-1,216755E-08
0,6995993;-2,142481E-07
0,7103297;3,489854E-09
0,7214885;2,779886E-07
0,7325161;-1,033902E-07
0,7435703;-1,196995E-07
0,754698;-8,224845E-08
0,7659279;6,724819E-08
0,7772617;9,567216E-08
0,7772617;-6,005615E-08
0,7892711;1,530603E-07
0,8103479;-2,586238E-07
0,8215914;-7,416234E-08
0,8327928;2,317645E-07
0,8439395;-9,653419E-08
0,855033;1,910336E-07
0,8661798;-1,084246E-07
0,8773608;-1,163334E-08
0,8883898;1,352727E-08
0,8995787;-9,729192E-08
0,9106598;1,454577E-08
0,9216837;-1,277104E-08
0,9327046;5,124507E-09
0,9439164;1,66373E-07
0,9439164;-1,159877E-07
0,9661908;1,44814E-07
0,9771594;-4,677519E-07
0,988599;2,983153E-07
0,988599;2,462268E-08
1,010541;1,64175E-07
1,010541;-1,64175E-07
1,032851;1,954034E-07
1,043912;-2,194524E-07
