time;velocity
0,0174486;-9,776346E-07
0,0285816;-7,376013E-07
0,0397419;-2,195173E-06
0,0510806;-2,87691E-06
0,0625585;-3,228889E-06
0,0740332;-5,896585E-06
0,0854389;-5,302506E-06
0,096752;-3,719889E-06
0,1079894;-2,024737E-06
0,1193188;-1,655687E-06
0,1306075;4,461952E-06
0,1422041;2,681257E-06
0,1422041;0
0,1605983;-2,414032E-06
0,1732924;-7,517659E-07
0,1831847;-3,802341E-06
0,1945535;-2,16078E-06
0,2053802;6,405965E-06
0,216574;9,358211E-06
0,2276074;2,406468E-05
0,2387239;1,966459E-05
0,2499309;3,449749E-05
0,2613488;4,279579E-05
0,2724704;5,068635E-05
0,2833241;4,925855E-05
0,294673;6,338148E-05
0,294673;0
0,3167343;0,000120076
0,3278989;6,743167E-05
0,3390523;6,751642E-05
0,350103;6,867058E-05
0,3628294;6,624766E-05
0,3721567;6,911017E-05
0,3830891;6,660074E-05
0,3944802;6,609626E-05
0,4053117;7,053844E-05
0,4163862;6,528534E-05
0,4276702;6,186031E-05
0,4386765;5,272143E-05
0,4500992;5,464278E-05
0,4500992;0
0,472001;0,0001047831
0,4833533;5,3325E-05
0,4945406;4,02841E-05
0,5055633;3,769159E-05
0,5166019;4,124522E-05
0,5281154;2,985075E-05
0,5394208;3,107622E-05
0,5509835;2,934366E-05
0,5634281;2,585769E-05
0,5739588;2,138197E-05
0,5848918;2,06992E-05
0,5963037;1,777053E-05
0,607941;1,431569E-05
0,607941;0
0,6301318;2,338201E-05
0,641489;1,042441E-05
0,6528832;1,306355E-05
0,6643017;1,152605E-05
0,6754249;8,801669E-06
0,6866955;9,825379E-06
0,698338;7,680505E-06
0,7093357;8,309484E-06
0,7206013;6,70284E-06
0,732056;6,570667E-06
0,732056;0
0,7433734;5,982667E-06
0,7546081;5,846024E-06
0,7670071;4,608631E-06
0,7820011;4,353821E-06
0,7878994;5,320012E-06
0,7991691;5,055368E-06
0,8103878;6,502122E-06
0,8214607;6,941408E-06
0,8326616;5,699843E-06
0,8439509;6,126016E-06
0,8549302;7,283539E-06
0,8661991;6,119013E-06
0,8774663;4,578829E-06
0,8886396;5,000531E-06
0,8998526;4,770458E-06
0,9109309;2,940744E-05
0,9218858;5,682707E-06
0,9374316;6,000102E-06
0,9442376;7,911175E-06
0,9553775;5,484521E-06
0,9676887;4,959106E-06
0,9773052;-6,047338E-06
0,9884402;4,377961E-06
0,9997619;2,630353E-06
1,01102;-4,607886E-06
1,021629;-4,110783E-06
1,032987;-3,425032E-06
1,043799;2,58714E-06
1,054884;-2,056956E-06
1,065922;1,827776E-06
1,077202;3,401041E-06
1,092493;2,433807E-06
1,099284;-2,410561E-06
1,110285;-8,84831E-07
1,121227;2,206564E-06
1,132483;-7,027388E-07
1,143591;-4,829466E-07
1,154842;2,747178E-06
1,166;-2,347678E-06
1,178501;-9,998679E-07
1,188216;-1,195669E-06
1,199505;2,438873E-06
1,210725;1,070648E-06
1,221758;-2,422631E-06
1,232892;-1,122505E-06
1,248458;-2,284497E-06
1,254935;2,048463E-06
1,266243;2,067834E-06
1,277327;1,319349E-06
1,288184;1,977086E-06
1,299403;-1,505166E-06
1,310652;-1,342148E-06
