time;acceleration
0,04;-0,000316024
0,04;9,79929E-06
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,04;0
0,3733333;-4,957952E-05
0,3733333;4,957952E-05
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,3733333;0
0,5185349;-8,761596E-06
0,5185349;8,761596E-06
0,5390171;-3,227997E-06
0,5497027;2,205777E-06
0,5628522;-4,351139E-08
0,5731526;6,077287E-08
0,5844546;-4,601476E-08
0,5953148;3,921988E-08
0,6065739;-4,983012E-09
0,6177433;1,106266E-08
0,6290466;4,756454E-08
0,6401204;-2,708439E-08
0,6511526;-6,508853E-09
0,6622313;8,99077E-08
0,6740387;-8,072857E-08
0,6740387;9,82523E-07
0,6960422;-1,945019E-06
0,7070351;9,453773E-07
0,7181962;1,026869E-07
0,7292895;-1,494408E-07
0,7402822;8,935931E-08
0,7514943;-1,13678E-07
0,7631985;8,523464E-08
0,7731024;-8,523464E-08
0,7843018;4,312991E-08
0,7954667;-3,93152E-08
0,8065437;-7,224087E-08
0,8180287;5,545618E-08
0,8289663;-5,681511E-08
0,8289663;1,140499E-06
0,8510001;-2,344775E-06
0,8620284;1,159763E-06
0,873428;-5,900867E-08
0,885223;-1,73568E-08
0,8974;2,222063E-08
0,9084228;-4,603862E-08
0,9084228;1,285195E-06
0,9200897;-1,280975E-06
0,9316463;-7,855851E-09
0,9432583;3,337918E-09
0,954905;5,364418E-09
0,9675428;-4,988906E-08
0,978157;4,869696E-08
0,9896764;8,702045E-10
1,005741;4,541871E-08
1,012911;4,410685E-10
1,024575;-1,841778E-08
1,03556;1,555673E-08
1,047126;1,895431E-08
1,05871;1,584296E-08
1,07025;7,650851E-08
1,081736;-4,827962E-09
1,093121;7,534021E-08
1,104629;-6,372924E-08
1,115982;2,55942E-08
1,127313;2,386572E-08
1,138524;3,107787E-08
1,14982;-6,115442E-09
1,14982;1,044941E-06
1,173884;-1,987767E-06
1,185604;1,010573E-06
1,185604;9,771943E-07
1,198282;-9,74071E-07
1,210788;-1,156332E-08
1,223538;5,636211E-08
1,234622;-5,244015E-08
1,248232;3,218884E-10
1,248232;9,813905E-07
1,264822;-1,228797E-06
1,28161;-4,876613E-07
1,28161;1,716459E-06
1,304175;-3,019094E-07
1,318101;3,019094E-07
1,32326;0
1,334464;-4,625606E-06
1,345616;3,532291E-06
1,356861;7,195471E-08
1,368201;-6,864066E-08
1,380955;-4,124668E-09
1,391419;1,105072E-08
1,403416;1,155138E-08
1,414695;3,507135E-08
1,425768;-3,910063E-08
1,437343;-5,483889E-10
1,449354;5,009177E-08
1,460104;2,838373E-08
1,460104;9,976268E-07
1,484773;-3,092897E-06
1,484773;3,092897E-06
1,504537;-1,098239E-06
1,515571;1,895431E-08
1,5272;8,702264E-09
1,538763;-2,706074E-09
1,550398;-2,112385E-08
1,562012;-2,484325E-08
1,573562;9,418E-10
1,586356;-2,07423E-09
1,596827;2,217275E-09
1,608462;1,566412E-08
1,608462;1,102507E-06
1,623078;-1,077962E-06
1,623078;1,077962E-06
1,648567;-3,144443E-06
1,648567;3,144443E-06
1,648567;0
1,648567;0
1,648567;0
1,698092;-3,280151E-06
1,698092;3,280151E-06
1,698092;0
1,698092;0
1,698092;0
1,757359;-5,113244E-06
1,770392;3,216934E-06
1,770392;1,89631E-06
1,787337;-9,494543E-07
1,787337;9,494543E-07
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,917849;-6,857467E-06
1,917849;6,857467E-06
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
2,251182;0
2,251182;0
2,274199;0
2,274199;0
2,29644;0
2,29644;0
2,318785;0
2,318785;0
2,340724;0
2,340724;0
2,36367;0
2,36367;0
2,386528;0
2,386528;0
2,386528;0
2,409554;0
2,409554;0
2,43561;0
2,43561;0
2,453753;0
2,453753;0
2,476975;0
2,476975;0
2,498706;0
2,498706;0
2,520515;0
2,520515;0
2,542789;0
2,542789;0
2,565367;0
2,565367;0
2,587721;0
2,587721;0
2,609695;0
2,609695;0
2,632059;0
2,632059;0
2,654349;0
2,654349;0
2,677955;0
2,677955;0
2,69888;0
2,69888;0
2,721455;0
2,721455;0
2,743789;0
2,743789;0
2,765608;0
2,765608;0
2,787542;0
2,787542;0
2,809639;0
2,820105;0
2,832034;0
2,842427;0
2,853538;0
2,864751;0
2,87677;0
2,887001;0
2,908715;0
2,91986;0
2,91986;0
2,931139;0
2,942224;0
2,953387;0
2,964587;0
2,975811;0
2,986896;0
2,998777;0
3,009056;0
3,020386;0
3,031771;0
3,042568;0
3,053718;0
3,065075;0
3,077192;0
3,087049;0
3,098286;0
3,109367;0
3,12031;0
3,131735;0
3,142794;0
3,153929;0
3,16504;0
3,176193;0
3,187263;0
3,201574;0
3,216251;0
3,227067;0
3,238978;0
