time;acceleration
2,599618;-3,183037E-08
2,610692;3,985912E-08
2,621841;-5,733968E-09
2,633052;-1,239628E-08
2,644373;1,92374E-08
2,655192;3,05146E-08
2,66634;-2,320111E-09
2,677361;-3,708005E-08
2,688492;-1,296103E-08
2,699651;4,464537E-08
2,710595;1,335889E-08
2,721606;-7,023812E-08
2,732699;2,596974E-08
2,744064;5,096198E-09
2,754874;3,794432E-08
2,765801;-3,124178E-08
2,776936;-2,612173E-09
2,788066;7,466971E-09
2,79939;-6,498396E-09
2,810338;-2,005697E-09
2,821344;3,481209E-08
2,832495;-4,183054E-08
2,843998;3,050119E-08
2,855036;-3,179163E-08
2,866109;2,720654E-08
2,877144;-3,998577E-08
2,888243;1,000911E-08
2,899529;-3,362894E-08
2,910475;2,677292E-08
2,921811;7,333011E-08
2,933112;-7,244944E-09
2,944082;-7,091462E-09
2,955209;-5,809218E-08
2,966933;-6,863475E-09
2,978703;-6,67274E-09
2,988621;4,491207E-09
2,999894;4,889073E-09
3,010776;8,112193E-09
3,021718;2,05189E-09
3,032849;3,579557E-08
3,043717;1,077503E-08
3,054891;-3,98159E-08
3,065751;4,547834E-09
3,076779;-1,431107E-08
3,087742;3,039836E-09
3,098851;8,97944E-09
3,110045;-1,037419E-08
3,121115;9,511411E-09
3,132331;-2,101809E-08
3,143537;-3,091989E-09
3,154734;5,568563E-09
3,165896;1,185685E-08
3,177025;-1,770109E-08
3,188062;1,187026E-08
3,199282;-1,365542E-08
3,210471;1,339018E-08
3,221421;5,048663E-08
3,232943;-6,125867E-08
3,243855;-1,46091E-08
3,255179;2,032817E-08
3,265953;1,867115E-08
3,277147;4,076212E-08
3,288058;-4,82589E-08
3,299373;9,10759E-09
3,310408;-2,159774E-08
3,32137;5,004704E-08
3,332531;3,726781E-09
3,343531;-4,32536E-08
3,354675;3,662556E-08
3,366005;-3,642887E-08
3,37698;5,126148E-08
3,388105;-4,852116E-08
3,399011;5,798041E-09
3,410019;-6,54757E-09
3,421221;6,194413E-09
3,432517;-4,631282E-09
3,44352;3,103913E-09
3,454732;6,391108E-09
3,465741;-2,586395E-08
3,476844;2,70918E-08
3,487812;1,752526E-08
3,499048;-1,709163E-08
3,51045;-3,920496E-09
3,521357;4,43697E-08
3,532406;-2,415478E-08
3,54366;-1,488626E-09
3,554667;-1,663715E-08
3,565866;-3,252626E-08
3,576851;5,325675E-08
3,587918;-3,07858E-08
3,598883;1,11565E-08
3,610053;2,279876E-10
3,621236;-6,300211E-09
3,632102;2,883673E-08
3,643429;-2,072901E-08
3,654485;1,739263E-08
3,66583;5,318225E-09
3,676869;-5,328656E-09
3,687739;-1,851618E-08
3,699027;3,296137E-08
3,710206;-5,674361E-09
3,721306;-3,059953E-08
3,732356;1,497566E-09
3,743551;3,696978E-09
3,754819;3,325045E-08
3,765894;8,164346E-09
3,777194;4,458427E-09
3,788259;-3,109872E-09
3,799123;2,02924E-08
3,810458;-6,947666E-08
3,821434;2,880692E-08
