time;distance traveled;distance to prev position;controller position;camera position;distance to prev target;distance to current target
(1.31, 2.11, 4.64);(-0.67, 2.30, 4.77)

0;-0,0003573198;0,0003573198;(0.0073208210, 1.2923580000);(-0.0971164700, 1.4639510000, -0.1122563000);1,542612;1,212853;;;0,007320821;1,292358
0,0112695;-0,0000492204;0,0003080994;(0.0070425270, 1.2922260000);(-0.0971164700, 1.4639510000, -0.1122563000);1,542918;1,212807;;;0,007042527;1,292226
0,0219522;0,0001857414;0,0002349618;(0.0068683620, 1.2920680000);(-0.0971120600, 1.4637850000, -0.1119958000);1,543149;1,212839;;;0,006868362;1,292068
0,0329369;0,0005076507;0,0003219093;(0.0067301990, 1.2917770000);(-0.0971120600, 1.4637850000, -0.1119958000);1,543421;1,213003;;;0,006730199;1,291777
0,0440409;0,0008446571;0,0003370064;(0.0066015720, 1.2914660000);(-0.0970989500, 1.4638360000, -0.1118192000);1,543695;1,213188;;;0,006601572;1,291466
0,0553668;0,0012160767;0,0003714196;(0.0064137580, 1.2911450000);(-0.0970989500, 1.4638360000, -0.1118192000);1,544024;1,213349;;;0,006413758;1,291145
0,0663799;0,0014287699;0,0002126932;(0.0062860850, 1.2909750000);(-0.0970785000, 1.4638120000, -0.1116349000);1,544223;1,213418;;;0,006286085;1,290975
0,0770371;0,0016118428;0,0001830729;(0.0061888100, 1.2908200000);(-0.0970785000, 1.4638120000, -0.1116349000);1,544388;1,213492;;;0,00618881;1,29082
0,088437;0,0020400179;0,0004281751;(0.0058360700, 1.2905770000);(-0.0970883400, 1.4638670000, -0.1114282000);1,544816;1,213495;;;0,00583607;1,290577
0,0994213;0,0022298996;0,0001898817;(0.0056536790, 1.2905250000);(-0.0970883400, 1.4638670000, -0.1114282000);1,544998;1,213437;;;0,005653679;1,290525
0,1107794;0,0025622317;0,0003323321;(0.0053347950, 1.2906180000);(-0.0970665500, 1.4638170000, -0.1112392000);1,545218;1,213181;;;0,005334795;1,290618
0,1217942;0,0027532752;0,0001910435;(0.0051860810, 1.2904980000);(-0.0970665500, 1.4638170000, -0.1112392000);1,545408;1,213197;;;0,005186081;1,290498
0,1329429;0,00267685514;0,00007642006;(0.0052374010, 1.2905550000);(-0.0971195700, 1.4638860000, -0.1110476000);1,545335;1,213179;;;0,005237401;1,290555
0,1439604;0,00296714674;0,0002902916;(0.0051469800, 1.2902790000);(-0.0971195700, 1.4638860000, -0.1110476000);1,545558;1,213357;;;0,00514698;1,290279
0,1551577;0,00332780384;0,0003606571;(0.0048096780, 1.2901510000);(-0.0971283000, 1.4638590000, -0.1108680000);1,545912;1,213274;;;0,004809678;1,290151
0,1663157;0,00357505484;0,000247251;(0.0045818090, 1.2900550000);(-0.0971283000, 1.4638590000, -0.1108680000);1,546156;1,213227;;;0,004581809;1,290055
0,1771997;0,00447146204;0,0008964072;(0.0036864880, 1.2901000000);(-0.0971488400, 1.4638290000, -0.1106844000);1,54689;1,21269;;;0,003686488;1,2901
0,1882727;0,00538950134;0,0009180393;(0.0027871130, 1.2902840000);(-0.0971488400, 1.4638290000, -0.1106844000);1,547555;1,212035;;;0,002787113;1,290284
0,1992683;0,00733961134;0,00195011;(0.0008552074, 1.2905500000);(-0.0972977300, 1.4637850000, -0.1104724000);1,549051;1,210737;;;0,0008552074;1,29055
0,2106067;0,00907671334;0,001737102;(-0.0008635521, 1.2908010000);(-0.0972977300, 1.4637850000, -0.1104724000);1,550375;1,209571;;;-0,0008635521;1,290801
0,2214301;0,01156638234;0,002489669;(-0.0032651420, 1.2914580000);(-0.0973398400, 1.4637420000, -0.1102860000);1,552065;1,207692;;;-0,003265142;1,291458
0,2328107;0,01495967234;0,00339329;(-0.0064907670, 1.2925110000);(-0.0973398400, 1.4637420000, -0.1102860000);1,554248;1,205027;;;-0,006490767;1,292511
0,243646;0,01724277634;0,002283104;(-0.0087603930, 1.2927590000);(-0.0973361400, 1.4638290000, -0.1102320000);1,556047;1,203566;;;-0,008760393;1,292759
0,2548739;0,02177941234;0,004536636;(-0.0131205900, 1.2940120000);(-0.0973361400, 1.4638290000, -0.1102320000);1,559097;1,200117;;;-0,01312059;1,294012
0,26648;0,02562191634;0,003842504;(-0.0168818800, 1.2947980000);(-0.0974070100, 1.4637820000, -0.1100386000);1,561889;1,197394;;;-0,01688188;1,294798
0,2773034;0,03059124534;0,004969329;(-0.0217526600, 1.2957820000);(-0.0974070100, 1.4637820000, -0.1100386000);1,565528;1,193905;;;-0,02175266;1,295782
0,2884352;0,03575424534;0,005163;(-0.0268272200, 1.2967340000);(-0.0975013400, 1.4636360000, -0.1098485000);1,569366;1,190343;;;-0,02682722;1,296734
0,2994243;0,04137695134;0,005622706;(-0.0323485700, 1.2977970000);(-0.0975013400, 1.4636360000, -0.1098485000);1,573536;1,186458;;;-0,03234857;1,297797
0,310747;0,04645949534;0,005082544;(-0.0373092900, 1.2989030000);(-0.0975888400, 1.4636200000, -0.1096494000);1,577212;1,182852;;;-0,03730929;1,298903
0,3218321;0,05238654734;0,005927052;(-0.0431045900, 1.3001460000);(-0.0975888400, 1.4636200000, -0.1096494000);1,581542;1,178695;;;-0,04310459;1,300146
0,3329787;0,05863370734;0,00624716;(-0.0493045400, 1.3009120000);(-0.0977560300, 1.4636340000, -0.1095271000);1,586474;1,174741;;;-0,04930454;1,300912
0,3441239;0,06481775534;0,006184048;(-0.0554549100, 1.3015570000);(-0.0977560300, 1.4636340000, -0.1095271000);1,591434;1,170937;;;-0,05545491;1,301557
0,3551741;0,07190068634;0,007082931;(-0.0625303400, 1.3018830000);(-0.0978786100, 1.4636320000, -0.1093257000);1,597362;1,16694;;;-0,06253034;1,301883
0,3664219;0,07912855834;0,007227872;(-0.0697495300, 1.3022370000);(-0.0978786100, 1.4636320000, -0.1093257000);1,603409;1,162874;;;-0,06974953;1,302237
0,3773605;0,08632222534;0,007193667;(-0.0769370800, 1.3025330000);(-0.0980129500, 1.4636430000, -0.1091354000);1,609467;1,158905;;;-0,07693708;1,302533
0,388464;0,09357341234;0,007251187;(-0.0841372600, 1.3033920000);(-0.0980129500, 1.4636430000, -0.1091354000);1,615264;1,154476;;;-0,08413726;1,303392
0,3995162;0,10024865834;0,006675246;(-0.0907834200, 1.3040140000);(-0.0982104800, 1.4636680000, -0.1087911000);1,62071;1,150561;;;-0,09078342;1,304014
0,4107832;0,10728986734;0,007041209;(-0.0977745100, 1.3048530000);(-0.0982104800, 1.4636680000, -0.1087911000);1,626358;1,146311;;;-0,09777451;1,304853
0,4216394;0,11393386834;0,006644001;(-0.1043680000, 1.3056710000);(-0.0984474700, 1.4636600000, -0.1085725000);1,63168;1,142304;;;-0,104368;1,305671
0,4326921;0,12066211134;0,006728243;(-0.1110920000, 1.3059090000);(-0.0984474700, 1.4636600000, -0.1085725000);1,637412;1,138762;;;-0,111092;1,305909
0,4438851;0,12753629734;0,006874186;(-0.1179388000, 1.3065210000);(-0.0986563000, 1.4637390000, -0.1084019000);1,643075;1,134862;;;-0,1179388;1,306521
0,4553396;0,13373997234;0,006203675;(-0.1241186000, 1.3070660000);(-0.0986563000, 1.4637390000, -0.1084019000);1,648197;1,131374;;;-0,1241186;1,307066
0,4663469;0,14032884534;0,006588873;(-0.1306800000, 1.3076670000);(-0.0989622500, 1.4637460000, -0.1081873000);1,653633;1,127675;;;-0,13068;1,307667
0,4777631;0,14622239134;0,005893546;(-0.1365518000, 1.3081720000);(-0.0989622500, 1.4637460000, -0.1081873000);1,658521;1,124416;;;-0,1365518;1,308172
0,4885142;0,15207794734;0,005855556;(-0.1423923000, 1.3085920000);(-0.0992449500, 1.4638330000, -0.1079064000);1,663429;1,121269;;;-0,1423923;1,308592
0,4996876;0,15670894234;0,004630995;(-0.1470087000, 1.3089600000);(-0.0992449500, 1.4638330000, -0.1079064000);1,667296;1,118765;;;-0,1470087;1,30896
0,5105535;0,16125187934;0,004542937;(-0.1515110000, 1.3095660000);(-0.0995633300, 1.4638870000, -0.1076490000);1,670951;1,116118;;;-0,151511;1,309566
0,5217959;0,16571027534;0,004458396;(-0.1559342000, 1.3101250000);(-0.0995633300, 1.4638870000, -0.1076490000);1,674564;1,113561;;;-0,1559342;1,310125
0,5325072;0,16956242734;0,003852152;(-0.1597784000, 1.3103720000);(-0.0998796200, 1.4639530000, -0.1075434000);1,677822;1,11156;;;-0,1597784;1,310372
0,5434486;0,17360897334;0,004046546;(-0.1637018000, 1.3113630000);(-0.0998796200, 1.4639530000, -0.1075434000);1,680797;1,108873;;;-0,1637018;1,311363
0,5544539;0,17747197134;0,003862998;(-0.1675456000, 1.3117480000);(-0.1001626000, 1.4640090000, -0.1073201000);1,683995;1,106768;;;-0,1675456;1,311748
0,5656045;0,18089378134;0,00342181;(-0.1709231000, 1.3122970000);(-0.1001626000, 1.4640090000, -0.1073201000);1,686707;1,10474;;;-0,1709231;1,312297
0,5765069;0,18386082034;0,002967039;(-0.1738525000, 1.3127680000);(-0.1005268000, 1.4639820000, -0.1070740000);1,689064;1,10299;;;-0,1738525;1,312768
0,5874054;0,18649894234;0,002638122;(-0.1764617000, 1.3131580000);(-0.1005268000, 1.4639820000, -0.1070740000);1,691179;1,101463;;;-0,1764617;1,313158
0,5991318;0,18925030534;0,002751363;(-0.1791806000, 1.3135790000);(-0.1008006000, 1.4640400000, -0.1068634000);1,693377;1,099862;;;-0,1791806;1,313579
0,6103182;0,19156174634;0,002311441;(-0.1814542000, 1.3139950000);(-0.1008006000, 1.4640400000, -0.1068634000);1,695186;1,09847;;;-0,1814542;1,313995
0,6207892;0,19363442734;0,002072681;(-0.1834695000, 1.3144800000);(-0.1010782000, 1.4640710000, -0.1066663000);1,696736;1,097135;;;-0,1834695;1,31448
