time;distance traveled;distance to prev position;controller position;camera position;distance to prev target;distance to current target
(-1.42, 0.45, 4.60);(-0.20, 2.01, 4.86)

0;0,0001899755;0,0001899755;(-0.3094630000, 1.1024990000);(-0.1452655000, 1.4515080000, -0.0967952600);1,286773;0,9166623;;;-0,309463;1,102499
0,0113526;-0,0000827566;0,0002727321;(-0.3096231000, 1.1027200000);(-0.1452655000, 1.4515080000, -0.0967952600);1,286748;0,9164621;;;-0,3096231;1,10272
0,0223709;0,0001200082;0,0002027648;(-0.3097034000, 1.1029060000);(-0.1452885000, 1.4514780000, -0.0967863600);1,286774;0,9162868;;;-0,3097034;1,102906
0,0333706;0,0003244931;0,0002044849;(-0.3097963000, 1.1030880000);(-0.1452885000, 1.4514780000, -0.0967863600);1,286787;0,916117;;;-0,3097963;1,103088
0,0445859;0,0005257992;0,0002013061;(-0.3098664000, 1.1032770000);(-0.1452768000, 1.4514930000, -0.0967987500);1,286823;0,915938;;;-0,3098664;1,103277
0,0557676;0,00046416615;0,00006163305;(-0.3099030000, 1.1033270000);(-0.1452768000, 1.4514930000, -0.0967987500);1,286817;0,9158931;;;-0,309903;1,103327
0,0670028;0,00034208485;0,0001220813;(-0.3100244000, 1.1033390000);(-0.1452894000, 1.4514810000, -0.0967962900);1,286719;0,9158955;;;-0,3100244;1,103339
0,0779625;0,00016987775;0,0001722071;(-0.3101937000, 1.1033710000);(-0.1452894000, 1.4514810000, -0.0967962900);1,28659;0,915884;;;-0,3101937;1,103371
0,0890779;0,00011413211;0,00005574564;(-0.3102490000, 1.1033770000);(-0.1452785000, 1.4515050000, -0.0967918000);1,286545;0,9158842;;;-0,310249;1,103377
0,1002727;-0,00007515489;0,000189287;(-0.3104310000, 1.1034290000);(-0.1452785000, 1.4515050000, -0.0967918000);1,286415;0,9158542;;;-0,310431;1,103429
0,1110292;-0,00030403209;0,0002288772;(-0.3105612000, 1.1036180000);(-0.1452452000, 1.4515320000, -0.0967723000);1,2864;0,9156829;;;-0,3105612;1,103618
0,1222122;-0,00045759409;0,000153562;(-0.3106956000, 1.1036920000);(-0.1452452000, 1.4515320000, -0.0967723000);1,286322;0,9156253;;;-0,3106956;1,103692
0,1333211;-0,00041404816;0,00004354593;(-0.3107174000, 1.1037290000);(-0.1452332000, 1.4515380000, -0.0967651000);1,286322;0,9155905;;;-0,3107174;1,103729
0,1442106;-0,00049871731;0,00008466915;(-0.3108021000, 1.1037300000);(-0.1452332000, 1.4515380000, -0.0967651000);1,28625;0,9156004;;;-0,3108021;1,10373
0,1554067;-0,00055257360;0,00005385629;(-0.3108526000, 1.1037110000);(-0.1451992000, 1.4515790000, -0.0967527600);1,286197;0,9156251;;;-0,3108526;1,103711
0,1662856;-0,00039533580;0,0001572378;(-0.3108020000, 1.1038600000);(-0.1451992000, 1.4515790000, -0.0967527600);1,286316;0,9154712;;;-0,310802;1,10386
0,1773142;-0,00000723040;0,0003881054;(-0.3106391000, 1.1042120000);(-0.1451125000, 1.4515050000, -0.0968250500);1,286636;0,9151019;;;-0,3106391;1,104212
0,1885366;0,00056890110;0,0005761315;(-0.3103763000, 1.1047250000);(-0.1451125000, 1.4515050000, -0.0968250500);1,287124;0,9145614;;;-0,3103763;1,104725
0,1996324;0,00185776110;0,00128886;(-0.3096968000, 1.1058200000);(-0.1450990000, 1.4514190000, -0.0969305000);1,288269;0,9133928;;;-0,3096968;1,10582
0,2106116;0,00332109510;0,001463334;(-0.3089398000, 1.1070720000);(-0.1450990000, 1.4514190000, -0.0969305000);1,28956;0,9120593;;;-0,3089398;1,107072
0,2219273;0,00590330110;0,002582206;(-0.3073495000, 1.1091070000);(-0.1450414000, 1.4514580000, -0.0969563000);1,291968;0,9098516;;;-0,3073495;1,109107
0,2328452;0,00915229710;0,003248996;(-0.3052578000, 1.1115930000);(-0.1450414000, 1.4514580000, -0.0969563000);1,295039;0,9071391;;;-0,3052578;1,111593
0,2440843;0,01269122410;0,003538927;(-0.3031646000, 1.1144460000);(-0.1448262000, 1.4513550000, -0.0970779500);1,298301;0,9040651;;;-0,3031646;1,114446
0,2553549;0,01657616310;0,003884939;(-0.3006048000, 1.1173690000);(-0.1448262000, 1.4513550000, -0.0970779500);1,302;0,9008743;;;-0,3006048;1,117369
0,2666251;0,02142745610;0,004851293;(-0.2974654000, 1.1210670000);(-0.1447990000, 1.4514490000, -0.0970801600);1,306597;0,8968544;;;-0,2974654;1,121067
0,2776248;0,02775469310;0,006327237;(-0.2934572000, 1.1259630000);(-0.1447990000, 1.4514490000, -0.0970801600);1,312559;0,8915616;;;-0,2934572;1,125963
0,2888204;0,03297180610;0,005217113;(-0.2904155000, 1.1302020000);(-0.1447579000, 1.4514490000, -0.0973458900);1,317357;0,8870332;;;-0,2904155;1,130202
0,2999043;0,03892776910;0,005955963;(-0.2868567000, 1.1349770000);(-0.1447579000, 1.4514490000, -0.0973458900);1,32288;0,8819273;;;-0,2868567;1,134977
0,3110633;0,04561417410;0,006686405;(-0.2831514000, 1.1405430000);(-0.1447168000, 1.4514570000, -0.0974110100);1,328943;0,8760318;;;-0,2831514;1,140543
0,322123;0,05332650010;0,007712326;(-0.2787190000, 1.1468550000);(-0.1447168000, 1.4514570000, -0.0974110100);1,336022;0,8693396;;;-0,278719;1,146855
0,3332279;0,06076276210;0,007436262;(-0.2746226000, 1.1530610000);(-0.1447309000, 1.4514900000, -0.0973555400);1,342768;0,8627979;;;-0,2746226;1,153061
0,344257;0,06745434910;0,006691587;(-0.2705978000, 1.1584070000);(-0.1447309000, 1.4514900000, -0.0973555400);1,349005;0,8571343;;;-0,2705978;1,158407
0,3553445;0,07547763810;0,008023289;(-0.2661586000, 1.1650900000);(-0.1446781000, 1.4515590000, -0.0973946000);1,356307;0,8501201;;;-0,2661586;1,16509
0,3665207;0,08302046710;0,007542829;(-0.2616474000, 1.1711350000);(-0.1446781000, 1.4515590000, -0.0973946000);1,363338;0,8437552;;;-0,2616474;1,171135
0,3775777;0,09054392010;0,007523453;(-0.2573196000, 1.1772890000);(-0.1446407000, 1.4516440000, -0.0974445200);1,370278;0,8373137;;;-0,2573196;1,177289
0,3884976;0,09814967110;0,007605751;(-0.2526627000, 1.1833030000);(-0.1446407000, 1.4516440000, -0.0974445200);1,377427;0,83101;;;-0,2526627;1,183303
0,3996053;0,10558692710;0,007437256;(-0.2480840000, 1.1891630000);(-0.1446127000, 1.4517320000, -0.0975101700);1,384432;0,8248852;;;-0,248084;1,189163
0,4107078;0,11286187810;0,007274951;(-0.2440932000, 1.1952460000);(-0.1446127000, 1.4517320000, -0.0975101700);1,391066;0,8185914;;;-0,2440932;1,195246
0,422238;0,11962685810;0,00676498;(-0.2404158000, 1.2009240000);(-0.1445779000, 1.4517990000, -0.0975624800);1,397224;0,8127334;;;-0,2404158;1,200924
0,4327536;0,12636400310;0,006737145;(-0.2371317000, 1.2068070000);(-0.1445779000, 1.4517990000, -0.0975624800);1,403168;0,806703;;;-0,2371317;1,206807
0,443837;0,13345313310;0,00708913;(-0.2330111000, 1.2125750000);(-0.1447841000, 1.4516860000, -0.0976291400);1,40976;0,8007635;;;-0,2330111;1,212575
0,4549563;0,13975289310;0,00629976;(-0.2295924000, 1.2178670000);(-0.1447841000, 1.4516860000, -0.0976291400);1,415507;0,7953449;;;-0,2295924;1,217867
0,4659559;0,14646116410;0,006708271;(-0.2262850000, 1.2237030000);(-0.1447622000, 1.4517780000, -0.0976835800);1,421464;0,7893984;;;-0,226285;1,223703
0,4771478;0,15215575810;0,005694594;(-0.2230788000, 1.2284090000);(-0.1447622000, 1.4517780000, -0.0976835800);1,426723;0,7845967;;;-0,2230788;1,228409
0,4883263;0,15766501110;0,005509253;(-0.2198995000, 1.2329090000);(-0.1446660000, 1.4520040000, -0.0978843000);1,431849;0,7800145;;;-0,2198995;1,232909
0,4994155;0,16262413310;0,004959122;(-0.2168411000, 1.2368120000);(-0.1446660000, 1.4520040000, -0.0978843000);1,43655;0,7760423;;;-0,2168411;1,236812
0,5104495;0,16725127510;0,004627142;(-0.2140898000, 1.2405330000);(-0.1446570000, 1.4520980000, -0.0979614900);1,440895;0,7722703;;;-0,2140898;1,240533
0,521466;0,17195342510;0,00470215;(-0.2115222000, 1.2444720000);(-0.1446570000, 1.4520980000, -0.0979614900);1,445209;0,7682912;;;-0,2115222;1,244472
0,5325134;0,17597923410;0,004025809;(-0.2089686000, 1.2475840000);(-0.1446388000, 1.4522390000, -0.0980074700);1,449057;0,7651473;;;-0,2089686;1,247584
0,5432683;0,18011326310;0,004134029;(-0.2064371000, 1.2508520000);(-0.1446388000, 1.4522390000, -0.0980074700);1,452974;0,7618561;;;-0,2064371;1,250852
0,5542479;0,18352062710;0,003407364;(-0.2042812000, 1.2534910000);(-0.1446284000, 1.4523320000, -0.0980798300);1,456231;0,7592043;;;-0,2042812;1,253491
0,5654289;0,18746162710;0,003941;(-0.2017542000, 1.2565150000);(-0.1446284000, 1.4523320000, -0.0980798300);1,46001;0,7561724;;;-0,2017542;1,256515
0,576652;0,19067273810;0,003211111;(-0.1995308000, 1.2588320000);(-0.1446376000, 1.4524300000, -0.0981664500);1,463146;0,7538558;;;-0,1995308;1,258832
0,5877386;0,19368012710;0,003007389;(-0.1974034000, 1.2609580000);(-0.1446376000, 1.4524300000, -0.0981664500);1,466095;0,7517364;;;-0,1974034;1,260958
0,5987668;0,19671761510;0,003037488;(-0.1953001000, 1.2631490000);(-0.1447005000, 1.4526620000, -0.0982184100);1,469062;0,7495572;;;-0,1953001;1,263149
0,6100185;0,19885714610;0,002139531;(-0.1938486000, 1.2647210000);(-0.1447005000, 1.4526620000, -0.0982184100);1,471142;0,7479973;;;-0,1938486;1,264721
0,6212705;0,20162334910;0,002766203;(-0.1919676000, 1.2667490000);(-0.1447057000, 1.4527470000, -0.0982993200);1,473833;0,7459888;;;-0,1919676;1,266749
0,6324517;0,20412763310;0,002504284;(-0.1900433000, 1.2683520000);(-0.1447057000, 1.4527470000, -0.0982993200);1,476324;0,7444113;;;-0,1900433;1,268352
0,6436474;0,20660314710;0,002475514;(-0.1881405000, 1.2699350000);(-0.1448962000, 1.4528690000, -0.0985238300);1,478786;0,7428578;;;-0,1881405;1,269935
0,6546332;0,20899478810;0,002391641;(-0.1863342000, 1.2715030000);(-0.1448962000, 1.4528690000, -0.0985238300);1,48116;0,7413232;;;-0,1863342;1,271503
0,6654913;0,21099075210;0,001995964;(-0.1847277000, 1.2726880000);(-0.1449376000, 1.4530070000, -0.0986252700);1,483154;0,7401719;;;-0,1847277;1,272688
0,6771312;0,21279295410;0,001802202;(-0.1832953000, 1.2737810000);(-0.1449376000, 1.4530070000, -0.0986252700);1,484952;0,7391108;;;-0,1832953;1,273781
0,6877787;0,21434633710;0,001553383;(-0.1819991000, 1.2746370000);(-0.1448824000, 1.4532250000, -0.0989191800);1,486506;0,7382867;;;-0,1819991;1,274637
0,6990604;0,21529865020;0,0009523131;(-0.1813379000, 1.2753230000);(-0.1448824000, 1.4532250000, -0.0989191800);1,487437;0,7376186;;;-0,1813379;1,275323
0,7101315;0,21687207520;0,001573425;(-0.1800983000, 1.2762920000);(-0.1449288000, 1.4533280000, -0.0990480000);1,489006;0,7366835;;;-0,1800983;1,276292
0,7211726;0,21800442420;0,001132349;(-0.1791554000, 1.2769190000);(-0.1449288000, 1.4533280000, -0.0990480000);1,490138;0,7360837;;;-0,1791554;1,276919
0,7322425;0,21956406520;0,001559641;(-0.1777814000, 1.2776570000);(-0.1448690000, 1.4533870000, -0.0992163700);1,491691;0,7353877;;;-0,1777814;1,277657
0,74336;0,22024902870;0,0006849635;(-0.1771353000, 1.2778840000);(-0.1448690000, 1.4533870000, -0.0992163700);1,492354;0,7351807;;;-0,1771353;1,277884
0,7544616;0,22100224640;0,0007532177;(-0.1765382000, 1.2783430000);(-0.1448959000, 1.4534780000, -0.0993636000);1,493105;0,7347413;;;-0,1765382;1,278343
0,7653775;0,22163363500;0,0006313886;(-0.1760494000, 1.2787430000);(-0.1448959000, 1.4534780000, -0.0993636000);1,493734;0,734358;;;-0,1760494;1,278743
0,7763782;0,22204558770;0,0004119527;(-0.1758161000, 1.2790830000);(-0.1449760000, 1.4534670000, -0.0995968300);1,494117;0,7340266;;;-0,1758161;1,279083
0,7875336;0,22229988980;0,0002543021;(-0.1756297000, 1.2792560000);(-0.1449760000, 1.4534670000, -0.0995968300);1,494368;0,7338601;;;-0,1756297;1,279256
0,7986897;0,22277672710;0,0004768373;(-0.1751896000, 1.2794390000);(-0.1451251000, 1.4535370000, -0.0997218000);1,494836;0,7336916;;;-0,1751896;1,279439
0,8096777;0,22315133160;0,0003746045;(-0.1748490000, 1.2795950000);(-0.1451251000, 1.4535370000, -0.0997218000);1,495206;0,7335477;;;-0,174849;1,279595
0,8209842;0,22331830160;0,00016697;(-0.1746916000, 1.2795390000);(-0.1451567000, 1.4535850000, -0.0998838200);1,495305;0,7336089;;;-0,1746916;1,279539
0,8320431;0,22347792750;0,0001596259;(-0.1745496000, 1.2794670000);(-0.1451567000, 1.4535850000, -0.0998838200);1,495383;0,7336869;;;-0,1745496;1,279467
0,8432217;0,22332342590;0,0001545016;(-0.1747001000, 1.2795010000);(-0.1453307000, 1.4536840000, -0.0999968300);1,495277;0,7336466;;;-0,1747001;1,279501
0,8541069;0,22360146740;0,0002780415;(-0.1748393000, 1.2797420000);(-0.1453307000, 1.4536840000, -0.0999968300);1,495295;0,7334012;;;-0,1748393;1,279742
0,8655343;0,22378051610;0,0001790487;(-0.1748886000, 1.2799140000);(-0.1453069000, 1.4537180000, -0.1001671000);1,49535;0,7332274;;;-0,1748886;1,279914
0,876746;0,22410125610;0,00032074;(-0.1749360000, 1.2802310000);(-0.1453069000, 1.4537180000, -0.1001671000);1,495488;0,7329087;;;-0,174936;1,280231
0,88784;0,22425624130;0,0001549852;(-0.1748841000, 1.2803780000);(-0.1453015000, 1.4537570000, -0.1003663000);1,495612;0,7327646;;;-0,1748841;1,280378
0,8990897;0,22454124920;0,0002850079;(-0.1747737000, 1.2806400000);(-0.1453015000, 1.4537570000, -0.1003663000);1,495851;0,7325059;;;-0,1747737;1,28064
