time;distance
1,282927;0,000620636
1,294252;0,0005374979
1,305403;0,0006211633
1,316197;0,0007305063
1,328;0,0007060567
1,338712;0,00050428
1,350027;0,0004174144
1,361096;0,0003379983
1,372065;0,000354401
1,372065;0,0006140679
1,40527;0,001200573
1,416241;0,0004791448
1,427039;0,0003186212
1,438288;0,0002595726
1,449004;0,0004237081
1,460047;0,0002356936
1,471348;0,0004119112
1,482447;0,0003617897
1,493513;0,0002870848
1,504827;0,0004059381
1,516015;0,0003568993
1,527405;0,0003736841
1,527405;0,0004292749
1,561013;0,000525158
1,567648;0,0002519394
1,578982;0,0001428456
1,58959;0,000133893
1,600135;0,0001641252
1,611071;0,0003283898
1,621783;0,0002217215
1,632319;0,000430841
1,654052;0,0005357984
1,665164;0,0009542321
1,675878;0,000276184
1,68687;0,0004181797
1,68687;0,0004707393
1,719713;0,0009487281
1,730613;0,0007351651
1,74143;0,0005621967
1,752609;0,0006823776
1,76349;0,0004315091
1,775054;0,0003471942
1,785613;0,0001152209
1,796956;0,0002333099
1,808144;0,0002343596
1,819192;2,693708E-05
1,830531;0,0001898456
1,841981;0,0001282185
1,841981;0,0003213261
1,864918;0,0001779215
1,888431;7,011959E-05
1,899272;0,0001156615
1,910845;0,0002166234
1,922435;0,0001801419
1,933948;0,0003749322
1,945213;0,0003144164
1,956769;0,0003495265
1,968189;0,0002141257
1,979844;0,0001148424
1,991572;0,0001368573
2,002579;6,630062E-05
2,002579;0,0001378037
2,036776;0,000138358
2,04781;0,000163402
2,058698;0,0002452688
2,069989;0,0001532292
2,081666;0,0001807407
2,092619;0,0003060338
2,104221;0,0003192465
2,115668;0,0002522858
2,127051;0,000250008
2,138423;0,0002123096
2,149441;0,0001131603
2,160416;0,0002489436
2,160416;0,0002911181
2,193868;0,0002962342
2,202607;0,0003452386
2,21339;0,0001865653
2,224622;0,0001789705
2,235675;0,0002037885
2,246418;0,0002192877
2,257445;0,0001854253
2,268622;0,0001656458
2,279689;4,791027E-05
2,29084;0,0001250305
2,302034;0,0002061035
2,313969;9,749877E-05
2,313969;0,0003021598
2,347043;0,0008166001
2,358111;0,0001960168
2,369461;0,0002780047
2,380481;0,0002757083
2,391858;0,0001370251
2,402668;0,0001076111
2,413706;0,0002036611
2,42531;0,0001589366
2,43645;0,0002221636
2,447295;0,0001519668
2,458216;0,000272396
2,469556;0,0001115642
2,469556;0,0002153567
2,502504;0,0002861435
2,514214;0,0005209174
2,525186;0,0002004028
2,536503;0,0001247556
2,547453;0,0003269345
2,558465;0,0002628101
2,569811;0,0002442824
2,581047;0,000335309
2,592422;0,0003158053
2,603379;0,0002245187
2,614593;0,0002206614
2,62561;0,0002513305
2,62561;0,0001124114
2,658822;0,0002612302
2,665964;0,0001318903
2,676795;6,315044E-05
2,688316;0,0002582241
2,698816;0,0001084536
2,710136;0,0001593263
2,721161;0,0002762522
2,732417;0,0001966193
2,743778;0,0002162827
2,754924;0,0003375577
2,766374;0,0002523731
2,777327;0,0001784641
2,797154;0,0001883694
2,800882;0,0002107859
2,811014;0,00027563
2,822341;0,0002766422
2,83352;0,0003398363
2,844214;0,0002226501
2,855778;0,000184519
2,866618;0,0002544522
2,877846;0,0001135918
2,889094;0,000275999
2,90032;0,000214383
2,911601;0,000401719
2,922798;0,0003093524
2,933891;0,0001698769
2,933891;0,0001761094
2,966782;0,0003054848
2,978011;0,000194012
2,989506;0,0003590033
3,00009;0,0001380631
3,011533;0,0001302173
3,022277;0,0001685669
3,033585;0,0002715977
3,04562;0,0003341934
3,056054;0,0002802645
3,067057;0,000286423
3,078557;0,0002560178
3,090174;0,0004115518
3,090174;0,0002408561
3,123629;0,0004879692
3,132943;0,000516974
3,14401;0,0003760346
3,155349;0,0001936725
3,166278;0,0001761049
3,177014;0,0002563668
3,188317;0,000265747
3,19891;0,0002850809
3,210517;9,514761E-05
3,22181;0,0002110645
3,232892;0,0004599644
3,244485;0,0004331205
3,244485;0,0002676948
3,278113;0,0006414844
3,298416;0,0003195915
3,309435;0,000401421
3,320868;9,062729E-05
3,331847;0,0001825541
3,342933;0,0002378394
3,354118;0,0002343292
3,36499;0,0005179538
3,375891;0,0004131936
3,386871;0,0003225266
3,398038;0,0001711862
3,398038;0,0003755535
3,431137;0,000133769
3,442238;0,0002113918
3,453649;0,0001751786
3,464366;0,0004074584
3,475898;8,410534E-05
3,486487;0,0001637596
3,497835;0,000100957
3,509037;0,0002731892
3,520484;0,0002140522
3,53172;0,0001951764
3,542467;0,0002973198
3,5536;0,0001338379
3,5536;0,0003066412
3,598153;0,000520393
3,608774;0,0003410444
3,619873;0,0001866078
3,630862;9,108822E-05
3,642077;0,0001408434
3,653381;0,0001664728
3,664957;0,0003280312
