time;velocity
0,04;-0,03049236
0,3733333;0,0006905098
0,4693857;-0,000725712
0,4925742;-9,684416E-06
0,5123764;-6,125874E-06
0,5496035;5,569545E-06
0,5496035;-1,042244E-05
0,5823247;7,539631E-06
0,5970997;-8,810996E-06
0,5970997;-2,050458E-07
0,6246634;-1,668631E-06
0,6385105;2,467799E-06
0,6515551;-3,67415E-06
0,6643075;-1,92651E-06
0,6643075;-9,611311E-07
0,6902523;1,972717E-06
0,7020146;5,461216E-06
0,7147197;-3,097188E-06
0,728089;-2,165149E-06
0,7407379;1,228187E-06
0,7407379;1,654435E-06
0,7664486;2,0118E-06
0,777546;1,138154E-05
0,7910327;-1,10195E-05
0,8045112;-4,808675E-07
0,8197703;-5,288538E-07
0,8197703;-7,906405E-08
0,8455601;1,396187E-05
0,858294;-8,468744E-06
0,8717209;4,593077E-06
0,885487;-4,205389E-06
0,885487;2,694433E-08
0,9120936;8,982186E-06
0,924131;-1,429635E-05
0,9365922;-4,415924E-07
0,9519867;-1,714174E-06
0,9559903;3,353395E-06
0,9559903;1,411628E-06
0,9899687;1,902762E-05
1,001029;-1,457835E-05
1,012063;-1,083529E-06
1,023126;8,417026E-07
1,034042;-3,205193E-07
1,045117;1,015577E-06
1,056393;-2,587051E-07
1,06795;-1,867834E-06
1,078381;-9,536533E-07
1,08964;-4,64652E-07
1,100765;2,432979E-06
1,112338;6,268204E-06
1,112338;-1,958713E-06
1,145765;3,46906E-05
1,156724;-2,524507E-05
1,168185;8,208768E-06
1,179729;-1,100823E-07
1,190677;1,982871E-05
1,201884;1,697989E-05
1,213089;-1,461233E-05
1,223925;8,722846E-06
1,235027;1,764032E-06
1,246214;-7,939092E-06
1,257297;6,270921E-06
1,26853;1,850724E-06
1,26853;5,084239E-06
1,301138;9,473115E-05
1,312966;-7,479906E-05
1,323916;-3,263978E-06
1,33543;7,330673E-06
1,347375;-1,15643E-05
1,358498;2,032127E-06
1,369727;5,057808E-06
1,381187;-3,095455E-06
1,393054;-6,202981E-07
1,404183;-6,775996E-06
1,416036;-3,259806E-06
1,427404;-6,417688E-06
1,427404;-3,569284E-06
1,461647;7,502924E-05
1,472828;-6,927722E-05
1,484004;-2,988321E-06
1,49527;2,372051E-06
1,506015;-5,20031E-06
1,51711;-5,44779E-06
1,528321;2,2475E-06
1,538901;-6,222329E-06
1,550061;-5,975631E-06
1,561647;-4,129419E-06
1,572408;1,174649E-06
1,583463;-5,807453E-06
1,583463;1,936513E-06
1,617035;4,529321E-05
1,627759;-4,742321E-05
1,638726;-6,083846E-06
1,649635;-9,034863E-06
1,661089;-2,552962E-06
1,672148;4,810824E-06
1,683259;-6,317203E-06
1,693888;7,037881E-06
1,70498;4,588813E-07
1,716694;1,865034E-06
1,727808;-8,390224E-06
1,738531;-2,991497E-06
1,738531;-5,533769E-06
1,771566;2,247794E-05
1,782429;-1,302576E-05
1,793165;-1,387538E-06
1,804329;-2,863761E-06
1,81552;-7,894357E-06
1,826164;-1,81086E-06
1,837469;-7,038788E-06
1,848484;4,696792E-06
1,859435;7,17754E-07
1,870564;1,579239E-06
1,88203;-3,75513E-06
1,893373;3,073364E-07
1,893373;-5,517844E-06
1,926968;8,644362E-06
1,93809;-8,384878E-06
1,949202;-1,09357E-06
1,960566;1,550668E-06
1,971892;1,134373E-06
1,983352;-1,291655E-06
1,994924;-3,306233E-06
2,006033;6,366437E-06
2,017371;-3,744375E-06
2,028562;-2,124005E-06
2,039943;-1,839208E-06
2,050894;1,243848E-06
2,050894;1,953814E-06
2,084383;9,79751E-06
2,095824;-9,127587E-06
2,107072;-3,425457E-06
2,118253;3,425553E-06
2,129901;2,930577E-06
2,141106;3,843138E-07
2,152183;6,4775E-07
2,163172;-1,725612E-06
2,173966;-2,147336E-06
2,185787;2,181267E-06
2,196696;-2,81319E-06
2,207279;-7,342431E-08
2,207279;-7,422786E-08
2,240635;7,240808E-06
2,251083;-4,236149E-06
2,262105;9,602413E-07
2,273232;-3,832877E-06
2,284398;2,561326E-07
2,295561;1,839816E-07
2,306814;6,856891E-07
2,317846;5,347462E-07
2,329305;-4,215791E-06
2,340659;1,144907E-07
2,351764;1,72333E-06
2,363264;-2,515141E-06
2,363264;-7,703245E-08
2,396203;7,354236E-06
2,407048;-5,439654E-06
2,418099;-1,80172E-06
2,429207;9,600626E-07
2,440322;5,627421E-07
2,450967;3,349858E-06
2,462204;-2,501883E-06
2,473266;2,938847E-07
2,484364;4,930096E-07
2,495684;-1,018212E-06
2,506836;2,030301E-06
2,518273;-2,379916E-06
2,518273;-1,493192E-06
2,551962;6,618683E-06
2,562941;-3,017278E-06
2,573788;2,264559E-06
2,584833;-2,830012E-06
2,596147;-2,971353E-06
2,607187;8,564455E-07
2,618185;-1,495349E-06
2,62971;7,547207E-07
2,640602;1,309517E-07
2,65153;3,852319E-06
2,662596;2,533588E-06
2,673752;-2,887765E-06
2,673752;5,917921E-07
2,707015;4,1022E-06
2,718013;-9,417088E-06
2,729347;1,045918E-06
2,740463;2,035874E-07
2,751287;2,663701E-06
2,762333;5,597858E-06
2,773269;-4,96905E-06
2,784432;1,076784E-06
2,79564;-5,122728E-07
2,806674;-4,495465E-06
2,817959;-1,377132E-07
2,829136;-1,497785E-08
2,829136;1,079447E-06
2,862799;7,284549E-07
2,873714;5,995587E-07
2,884865;-1,245338E-06
2,896379;-4,42017E-07
2,907036;1,39224E-06
2,918545;-1,863917E-06
2,929146;9,389244E-07
2,940043;1,146462E-06
2,951048;1,731121E-06
2,961848;1,829859E-06
2,972867;-4,7074E-06
2,984085;-9,751535E-07
2,984085;8,891319E-07
3,017303;2,630011E-06
3,028531;-4,606099E-06
3,039783;-9,900716E-08
3,050792;1,979106E-06
3,061802;-8,507902E-07
3,072932;-6,1448E-07
3,084344;1,335732E-06
3,095373;-5,164338E-07
3,106677;-1,027036E-07
3,117664;1,216563E-06
3,128767;-1,12001E-06
3,140022;5,799925E-07
3,140022;9,464659E-07
3,173438;4,67323E-06
3,184491;-5,904436E-06
3,195818;1,525598E-06
3,207078;-4,605256E-07
3,217833;9,860855E-07
3,228888;-2,111806E-07
3,240083;-2,293839E-07
3,251497;-5,281524E-07
3,262649;-1,449903E-06
3,273638;-3,40282E-08
3,285009;2,123322E-06
3,296136;-1,059461E-06
3,296136;-8,545596E-07
3,328709;-1,188688E-07
3,339761;-3,758186E-07
3,350883;6,530492E-07
3,361941;6,043031E-07
3,372893;9,582637E-07
3,38369;-1,539457E-06
3,394869;1,813105E-07
3,406337;-1,112503E-06
3,417769;4,290586E-07
3,428681;4,751695E-08
3,439855;-1,975898E-07
3,450754;5,625989E-08
3,450754;2,976329E-07
3,483771;4,333476E-06
3,494295;-3,525318E-06
3,505139;7,722422E-07
3,516633;6,170146E-07
3,527755;-4,133911E-07
3,538174;4,068916E-07
3,54939;1,705804E-06
3,560626;-4,368588E-06
3,571913;-2,540484E-07
3,582889;-5,374495E-08
3,594023;1,710564E-06
3,605425;-1,617038E-07
3,605425;3,78192E-06
3,639284;6,797933E-07
3,650929;-5,186843E-06
3,661587;2,37626E-06
3,673386;-1,097182E-06
3,683815;-6,27164E-07
3,695025;-1,730624E-06
3,706041;1,029544E-06
3,717246;7,781648E-07
3,728215;-4,421837E-07
3,739516;-8,444651E-08
3,7512;-4,859266E-07
3,762645;-1,363878E-07
3,762645;5,82338E-07
3,794858;2,016067E-06
3,806026;-2,723158E-06
3,817156;8,561213E-07
3,828173;-9,494231E-07
3,839056;3,099957E-06
3,85036;-1,194852E-06
3,861387;-8,981655E-07
3,872728;1,721395E-06
3,884081;-2,904745E-06
3,895365;3,505436E-06
3,906497;-2,421143E-06
3,917705;-2,33631E-08
3,917705;-7,426659E-07
3,951203;3,38048E-06
3,962274;-3,288635E-06
3,973465;1,15271E-06
3,984713;3,656343E-08
3,995906;-7,355798E-07
4,00693;1,252811E-06
4,017964;-1,234375E-06
4,028873;-3,110875E-07
4,039793;1,887684E-06
4,050894;-6,885518E-07
4,062003;-1,688246E-07
4,073447;7,843511E-07
4,073447;-2,076087E-06
4,106384;3,119518E-06
4,117351;-1,262202E-06
4,128481;4,33411E-07
4,139318;3,996355E-07
4,150388;-1,979922E-06
4,161489;-1,642692E-07
4,172808;2,551838E-06
4,184212;-1,572297E-06
4,195226;-2,084163E-06
4,206406;1,289156E-06
4,217388;-1,37684E-06
4,228904;2,028306E-06
4,228904;-2,374555E-07
4,261882;1,978322E-06
4,273284;-2,059186E-06
4,28431;9,471258E-07
4,295421;-1,120269E-06
4,306604;-1,361536E-06
4,317388;2,472707E-07
4,32849;1,292267E-06
4,339885;-1,543238E-06
4,350818;9,364419E-07
4,362258;3,641709E-07
4,373233;7,360624E-07
4,384393;-8,56699E-07
4,384393;4,325727E-07
4,416937;1,848536E-07
4,428;-1,926438E-06
4,439235;2,22431E-06
4,450376;5,61733E-08
4,461639;-2,126507E-06
4,472867;1,431586E-06
4,483844;-2,02758E-06
4,495209;4,897156E-07
4,506228;3,553605E-07
4,517768;-2,189954E-08
4,52857;2,785661E-06
4,539965;-1,791046E-06
4,539965;-1,899274E-07
4,573092;1,831214E-06
4,584223;-3,003805E-06
4,595403;4,263637E-06
4,606331;-1,530401E-06
4,617329;-3,047545E-06
4,628343;2,465842E-06
4,639485;-2,158541E-06
4,650761;3,366111E-06
4,661979;-2,626625E-06
