time;distance
2,005336;0,0003323465
2,016218;0,0002449311
2,027458;7,260756E-05
2,027458;0,000127057
2,060702;0,0006154136
2,07218;0,0002570821
2,082902;0,0001357877
2,093935;0,0001630611
2,105364;8,855092E-05
2,116062;0,0002097522
2,127443;0,0001450746
2,138336;0,0002974816
2,149738;0,0004124577
2,160863;8,604665E-05
2,171808;4,365551E-05
2,182946;0,0002378225
2,182946;0,0001878216
2,216383;0,0004954631
2,227192;0,0002486847
2,238513;0,0003086707
2,249234;0,000176585
2,260557;0,0002985943
2,271263;7,615981E-05
2,282299;0,0003098816
2,293292;0,0002378386
2,304331;0,0004841373
2,315328;0,0003403392
2,326493;0,0004229567
2,337687;0,0003358354
2,337687;0,0002717531
2,370844;0,0007333207
2,382116;0,000231254
2,39302;0,000101154
2,40419;0,0002844205
2,415572;0,0002452022
2,426852;0,0002551724
2,437915;0,0002349934
2,44918;0,0002517011
2,460265;0,0005712992
2,470881;0,0001521823
2,482012;0,0002461242
2,493088;0,0001080934
2,493088;0,0002261115
2,526237;0,0003148796
2,537508;0,0003036607
2,549077;0,0004866373
2,559999;0,0004215111
2,571133;0,0002487375
2,582249;0,0006130353
2,593261;0,000536746
2,604347;0,0002728507
2,615867;0,0002577904
2,626601;0,0003367566
2,637729;0,0003647192
2,649078;0,0002430554
2,649078;0,0006114208
2,682043;0,0003319432
2,692905;0,0001701715
2,704228;0,0005443774
2,715251;0,0001856041
2,726695;0,0002125991
2,737559;0,0003966413
2,748853;8,068814E-05
2,75997;0,0004038156
2,770953;0,0001252669
2,781987;0,0002802238
2,793201;7,400603E-05
2,804763;0,0001424338
2,804763;0,0002278814
2,83822;0,0007605142
2,849387;0,0002323169
2,860597;0,0003659501
2,87151;0,0002601864
2,882622;0,0003874263
2,89347;9,19966E-05
2,904632;0,0002181212
2,915718;0,0002146883
2,926791;0,0002700763
2,937818;0,0002592019
2,949047;0,000367491
2,960115;0,0002918143
2,960115;0,0002391481
2,993517;0,000351376
3,004785;0,0002953538
3,016064;0,0003351947
3,026738;0,0004206178
3,037734;0,0002429953
3,048691;0,0001964125
3,059941;0,0005238265
3,071009;0,0002787506
3,082237;0,0001911062
3,093149;0,0002755353
3,10419;0,000100753
3,115945;0,0001696456
3,115945;0,0005600394
3,148601;0,0005237823
3,159383;0,0005235084
3,170591;0,0001028231
3,181659;0,0001597797
3,192599;0,0001332355
3,20376;0,0001801845
3,214906;0,0001029618
3,226047;0,0001317282
3,237113;0,0001430722
3,248192;0,0001387458
3,259331;0,0003671501
3,270688;0,0001901062
3,270688;0,0001693909
3,303797;0,0005273966
3,314838;0,0003389837
3,326153;0,0001575287
3,337171;0,000113605
3,348557;0,0003464229
3,359813;0,0004508192
3,371466;9,930957E-05
3,382174;0,0004126922
3,393264;0,0002363387
3,404432;0,0004470921
3,415813;0,0002552099
3,426596;0,0001628694
3,426596;0,0001993169
3,459819;0,000261989
3,470852;7,074817E-05
3,482584;0,0002068428
3,492932;0,0001888566
3,503987;0,0002069898
3,515146;0,0001733054
3,526487;0,0001474197
3,537691;0,0001317916
3,548973;9,562643E-05
3,560068;0,0001397091
3,571315;0,0001261948
3,582431;0,0002530499
3,582431;0,0001806093
