time;acceleration
1,40527;3,26838E-08
1,416241;-1,307933E-07
1,427039;5,609044E-08
1,438288;1,014751E-08
1,449004;2,23184E-08
1,460047;-3,521499E-08
1,471348;3,64232E-08
1,482447;-2,263391E-08
1,493513;-2,458334E-09
1,504827;1,935582E-08
1,516015;-1,67892E-08
1,527405;6,582349E-09
1,527405;3,880606E-09
1,561013;4,02923E-09
1,567648;-3,691016E-08
1,578982;1,641247E-08
1,58959;1,001412E-08
1,600135;3,918479E-09
1,611071;1,340324E-08
1,621783;-2,709328E-08
1,632319;3,157878E-08
1,654052;-1,041621E-08
1,665164;3,134764E-08
1,675878;-1,096482E-07
1,68687;8,200438E-08
1,68687;-8,943613E-09
1,719713;4,254292E-08
1,730613;-6,915518E-08
1,74143;4,059467E-09
1,752609;2,931493E-08
1,76349;-3,710494E-08
1,775054;1,665536E-08
1,785613;-1,476584E-08
1,796956;3,500622E-08
1,808144;-1,170393E-08
1,819192;-2,084722E-08
1,830531;3,70331E-08
1,841981;-2,245356E-08
1,841981;2,547347E-08
1,864918;-3,365122E-08
1,888431;3,560271E-09
1,899272;1,533438E-08
1,910845;5,541992E-09
1,922435;-1,374433E-08
1,933948;2,312717E-08
1,945213;-2,55306E-08
1,956769;9,562596E-09
1,968189;-1,70511E-08
1,979844;3,611749E-09
1,991572;1,212983E-08
2,002579;-9,257161E-09
2,002579;1,420598E-08
2,036776;-7,094879E-09
2,04781;2,448967E-09
2,058698;5,682279E-09
2,069989;-1,739063E-08
2,081666;1,19551E-08
2,092619;9,778173E-09
2,104221;-1,120805E-08
2,115668;-8,017342E-09
2,127051;6,4683E-09
2,138423;-3,542069E-09
2,149441;-6,145081E-09
2,160416;2,349326E-08
2,160416;-9,360885E-09
2,193868;-3,705832E-09
2,202607;4,388828E-09
2,21339;-2,076777E-08
2,224622;1,510785E-08
2,235675;3,241281E-09
2,246418;-9,318771E-10
2,257445;-4,936165E-09
2,268622;1,408286E-09
2,279689;-9,795593E-09
2,29084;1,948558E-08
2,302034;3,952692E-10
2,313969;-1,896777E-08
2,313969;3,132658E-08
2,347043;3,097793E-08
2,358111;-1,135024E-07
2,369461;7,025712E-08
2,380481;-8,428426E-09
2,391858;-1,363869E-08
2,402668;1,092693E-08
2,413706;1,254639E-08
2,42531;-1,407745E-08
2,43645;1,079515E-08
2,447295;-1,334237E-08
2,458216;1,906259E-08
2,469556;-2,812611E-08
2,469556;2,646244E-08
2,502504;-3,30058E-09
2,514214;1,639872E-08
2,525186;-5,552885E-08
2,536503;2,448673E-08
2,547453;2,778262E-08
2,558465;-2,663034E-08
2,569811;4,559677E-09
2,581047;1,095542E-08
2,592422;-1,105302E-08
2,603379;-7,178293E-09
2,614593;8,742929E-09
2,62561;3,452641E-09
2,62561;-1,695882E-08
2,658822;2,877379E-08
2,665964;-2,781587E-08
2,676795;6,060004E-09
2,688316;2,638135E-08
2,698816;-3,448442E-08
2,710136;2,006432E-08
2,721161;6,605319E-09
2,732417;-1,965587E-08
2,743778;9,929626E-09
2,754924;1,016116E-08
2,766374;-2,064595E-08
2,777327;1,127552E-09
2,797154;8,381434E-09
2,800882;1,251118E-09
2,811014;4,242754E-09
2,822341;-6,383177E-09
2,83352;6,218188E-09
2,844214;-1,803804E-08
2,855778;7,905514E-09
2,866618;1,080644E-08
2,877846;-2,107937E-08
2,889094;3,032677E-08
2,90032;-2,240231E-08
2,911601;2,48952E-08
2,922798;-2,797026E-08
2,933891;-4,710893E-09
2,933891;1,45708E-08
2,966782;1,23143E-08
2,978011;-2,408483E-08
2,989506;2,764642E-08
3,00009;-3,859315E-08
3,011533;2,130943E-08
3,022277;4,619554E-09
3,033585;6,468114E-09
3,04562;-4,043508E-09
3,056054;-1,165246E-08
3,067057;6,008748E-09
3,078557;-3,656375E-09
3,090174;1,859392E-08
3,090174;-3,262297E-08
3,123629;4,178087E-08
3,132943;-2,181082E-08
3,14401;-1,699443E-08
3,155349;-4,142255E-09
3,166278;1,647943E-08
3,177014;9,782953E-09
3,188317;-7,088165E-09
3,19891;9,953713E-10
3,210517;-2,092673E-08
3,22181;3,058502E-08
3,232892;1,329829E-08
3,244485;-2,757437E-08
3,244485;-1,385818E-08
3,278113;5,392153E-08
3,298416;-6,956824E-08
3,309435;4,037222E-08
3,320868;-3,926231E-08
3,331847;4,027205E-08
3,342933;-3,664155E-09
3,354118;-5,879546E-09
3,36499;2,871348E-08
3,375891;-3,883849E-08
3,386871;1,40933E-09
3,398038;-6,067341E-09
3,398038;3,557076E-08
3,431137;-4,461517E-08
3,442238;3,194074E-08
3,453649;-1,13836E-08
3,464366;2,68493E-08
3,475898;-5,556329E-08
3,486487;4,030073E-08
3,497835;-1,424567E-08
3,509037;2,350347E-08
3,520484;-2,313691E-08
3,53172;4,026111E-09
3,542467;1,210192E-08
3,5536;-2,656252E-08
3,5536;3,362852E-08
3,598153;4,094841E-09
3,608774;-3,931004E-08
3,619873;2,491208E-09
3,630862;5,891702E-09
3,642077;1,452748E-08
3,653381;-2,41259E-09
3,664957;1,359291E-08
