time;velocity
0,013494;1,410234E-06
0,0244343;3,494111E-07
0,0355099;-1,276484E-06
0,0468393;6,766219E-07
0,0576286;1,583177E-07
0,0686772;-5,793131E-07
0,079684;4,542148E-07
0,0907101;3,875428E-07
0,1018149;-2,209686E-07
0,1127524;-1,342914E-06
0,1244815;1,508426E-06
0,1244815;-1,599622E-06
0,1574304;7,995317E-07
0,1688675;1,410498E-07
0,1801612;2,747311E-07
0,1909672;-8,878127E-07
0,2018521;8,156259E-07
0,2130315;3,425957E-08
0,2240723;6,132477E-07
0,2356943;-5,109352E-07
0,2466346;1,311839E-06
0,2575056;2,881221E-06
0,2694581;4,522062E-06
0,2800181;-2,107543E-06
0,2800181;6,329869E-06
0,313288;1,668299E-05
0,3240677;-1,484194E-05
0,3353215;4,471651E-06
0,3463946;3,369606E-06
0,3577297;5,126014E-06
0,3688287;1,696802E-06
0,3799312;2,375031E-06
0,3913272;1,428634E-05
0,4025057;-7,726932E-06
0,4139209;1,315824E-06
0,424954;4,354948E-06
0,4362537;1,784521E-06
0,4362537;-1,870329E-07
0,4699732;6,237339E-05
0,4811913;-5,539702E-05
0,4923298;5,558124E-06
0,5037146;-3,777603E-06
0,5148218;-2,597352E-06
0,5260777;7,312792E-07
0,5372021;-3,809556E-06
0,5484877;4,759594E-06
0,5597327;-3,205515E-06
0,5712547;4,215725E-07
0,5823944;3,96464E-07
0,5938146;-5,059233E-06
0,5938146;-8,145906E-07
0,6269506;4,788955E-05
0,637954;-4,845276E-05
0,6491056;3,641006E-06
0,6600034;-5,394639E-07
0,6711123;3,764359E-07
0,6821442;7,359078E-07
0,6935634;-1,41907E-06
0,7044919;-4,206947E-06
0,7154599;-1,912238E-06
0,7266876;-3,139558E-06
0,7381003;2,905182E-06
0,7493111;2,561444E-06
0,7493111;-7,059206E-06
0,7829707;2,927202E-05
0,7942792;-3,390266E-05
0,8053112;-4,570603E-06
0,8165136;6,08149E-07
0,8275269;-6,82737E-06
0,8387324;2,082775E-06
0,8499763;-5,903182E-06
0,8610887;2,661183E-06
0,8720333;-1,088884E-06
0,8832212;-1,699941E-06
0,8944543;-2,360125E-06
0,9054003;-3,550923E-06
0,9054003;-2,398912E-07
0,9382979;1,450778E-05
0,9493538;-1,397958E-05
0,960431;-1,142035E-06
0,9717144;-1,112471E-06
0,9829198;-1,670723E-06
0,9940782;-1,429398E-06
1,005304;2,681525E-06
1,016259;-2,569982E-06
1,02771;3,12078E-06
1,038779;-2,167246E-07
1,049633;-5,862757E-07
1,06083;-1,052511E-07
1,06083;-1,254443E-06
1,09359;3,351948E-06
1,10481;-5,857619E-06
1,115758;1,228733E-06
1,1271;4,971766E-07
1,137853;-1,91204E-07
1,149186;-1,484367E-06
1,160325;2,346188E-07
1,171591;-1,071148E-06
1,182742;3,62788E-07
1,193928;-7,012807E-07
1,205438;1,696387E-07
1,216834;9,12263E-07
1,216834;-9,011448E-07
1,249631;4,456885E-06
1,260659;-4,931058E-06
1,272366;-3,613648E-07
1,282927;1,174304E-06
1,294252;-8,313806E-07
1,305403;8,366536E-07
1,316197;1,09343E-06
1,328;-2,444966E-07
1,338712;-2,017767E-06
1,350027;-8,686553E-07
1,361096;-7,941617E-07
1,372065;1,640277E-07
1,372065;2,596669E-06
1,40527;5,865049E-06
1,416241;-7,21428E-06
1,427039;-1,605236E-06
1,438288;-5,904859E-07
1,449004;1,641355E-06
1,460047;-1,880144E-06
1,471348;1,762176E-06
1,482447;-5,012154E-07
1,493513;-7,470488E-07
1,504827;1,188533E-06
1,516015;-4,903876E-07
1,527405;1,678473E-07
1,527405;5,559079E-07
1,561013;9,588309E-07
1,567648;-2,732185E-06
1,578982;-1,090938E-06
1,58959;-8,952615E-08
1,600135;3,023217E-07
1,611071;1,642646E-06
1,621783;-1,066683E-06
1,632319;2,091195E-06
1,654052;1,049574E-06
1,665164;4,184337E-06
1,675878;-6,780481E-06
1,68687;1,419957E-06
1,68687;5,255957E-07
1,719713;4,779888E-06
1,730613;-2,13563E-06
1,74143;-1,729684E-06
1,752609;1,201809E-06
1,76349;-2,508685E-06
1,775054;-8,431491E-07
1,785613;-2,319733E-06
1,796956;1,18089E-06
1,808144;1,049673E-08
1,819192;-2,074225E-06
1,830531;1,629085E-06
1,841981;-6,162711E-07
1,841981;1,931076E-06
1,864918;-1,434046E-06
1,888431;-1,078019E-06
1,899272;4,554193E-07
1,910845;1,009618E-06
1,922435;-3,648143E-07
1,933948;1,947902E-06
1,945213;-6,05158E-07
1,956769;3,511016E-07
1,968189;-1,354008E-06
1,979844;-9,928334E-07
1,991572;2,201494E-07
2,002579;-7,055668E-07
2,002579;7,15031E-07
2,036776;5,543116E-09
2,04781;2,504398E-07
2,058698;8,186676E-07
2,069989;-9,203957E-07
2,081666;2,751146E-07
2,092619;1,252932E-06
2,104221;1,321267E-07
2,115668;-6,696075E-07
2,127051;-2,277753E-08
2,138423;-3,769844E-07
2,149441;-9,914925E-07
2,160416;1,357833E-06
2,160416;4,217445E-07
2,193868;5,116133E-08
2,202607;4,900442E-07
2,21339;-1,586733E-06
2,224622;-7,594804E-08
2,235675;2,4818E-07
2,246418;1,549923E-07
2,257445;-3,386242E-07
2,268622;-1,977956E-07
2,279689;-1,177355E-06
2,29084;7,712026E-07
2,302034;8,107295E-07
2,313969;-1,086047E-06
2,313969;2,04661E-06
2,347043;5,144403E-06
2,358111;-6,205833E-06
2,369461;8,198788E-07
2,380481;-2,29638E-08
2,391858;-1,386832E-06
2,402668;-2,941393E-07
2,413706;9,605001E-07
2,42531;-4,472453E-07
2,43645;6,322693E-07
2,447295;-7,019672E-07
2,458216;1,204292E-06
2,469556;-1,608319E-06
2,469556;1,037926E-06
2,502504;7,078676E-07
2,514214;2,347739E-06
2,525186;-3,205146E-06
2,536503;-7,564726E-07
2,547453;2,021789E-06
2,558465;-6,412444E-07
2,569811;-1,852767E-07
2,581047;9,102657E-07
2,592422;-1,950367E-07
2,603379;-9,12866E-07
2,614593;-3,857305E-08
2,62561;3,066911E-07
2,62561;-1,389191E-06
2,658822;1,488188E-06
2,665964;-1,293399E-06
2,676795;-6,873987E-07
2,688316;1,950737E-06
2,698816;-1,497705E-06
2,710136;5,087269E-07
2,721161;1,169259E-06
2,732417;-7,963285E-07
2,743778;1,966341E-07
2,754924;1,21275E-06
2,766374;-8,518455E-07
2,777327;-7,390903E-07
2,797154;9,905314E-08
2,800882;2,24165E-07
2,811014;6,484403E-07
2,822341;1,01226E-08
2,83352;6,319414E-07
2,844214;-1,171863E-06
2,855778;-3,813113E-07
2,866618;6,993325E-07
2,877846;-1,408604E-06
2,889094;1,624072E-06
2,90032;-6,161594E-07
2,911601;1,87336E-06
2,922798;-9,236659E-07
2,933891;-1,394755E-06
2,933891;6,23244E-08
2,966782;1,293755E-06
2,978011;-1,114729E-06
2,989506;1,649913E-06
3,00009;-2,209402E-06
3,011533;-7,845883E-08
3,022277;3,834965E-07
3,033585;1,030308E-06
3,04562;6,259571E-07
3,056054;-5,392893E-07
3,067057;6,158545E-08
3,078557;-3,040521E-07
3,090174;1,55534E-06
3,090174;-1,706957E-06
3,123629;2,47113E-06
3,132943;2,900485E-07
3,14401;-1,409395E-06
3,155349;-1,82362E-06
3,166278;-1,756765E-07
3,177014;8,026187E-07
3,188317;9,380223E-08
3,19891;1,933394E-07
3,210517;-1,899333E-06
3,22181;1,159169E-06
3,232892;2,488998E-06
3,244485;-2,684386E-07
3,244485;-1,654257E-06
3,278113;3,737896E-06
3,298416;-3,218928E-06
3,309435;8,18294E-07
3,320868;-3,107937E-06
3,331847;9,192682E-07
3,342933;5,528527E-07
3,354118;-3,510184E-08
3,36499;2,836246E-06
3,375891;-1,047603E-06
3,386871;-9,066696E-07
3,398038;-1,513404E-06
3,398038;2,043672E-06
3,431137;-2,417845E-06
3,442238;7,762284E-07
3,453649;-3,621317E-07
3,464366;2,322798E-06
3,475898;-3,233531E-06
3,486487;7,965422E-07
3,497835;-6,280251E-07
3,509037;1,722321E-06
3,520484;-5,913696E-07
3,53172;-1,887586E-07
3,542467;1,021434E-06
3,5536;-1,634819E-06
3,5536;1,728034E-06
3,598153;2,137518E-06
3,608774;-1,793487E-06
3,619873;-1,544366E-06
3,630862;-9,551956E-07
3,642077;4,975523E-07
3,653381;2,562933E-07
3,664957;1,615584E-06
