time;acceleration
2,110765;-2,66E-08
2,122218;-9,68E-09
2,133432;4,81E-08
2,144579;-3,67E-08
2,15611;1,26E-08
2,166981;2,20E-08
2,178486;-3,39E-08
2,189602;7,02E-09
2,200608;5,43E-09
2,219369;4,37E-09
2,223197;5,20E-09
2,234257;8,30E-09
2,245044;-4,24E-08
2,256322;4,46E-08
2,267447;-3,83E-08
2,278915;1,91E-08
2,289555;6,43E-09
2,30083;2,11E-08
2,312174;-4,13E-08
2,323588;3,23E-08
2,335195;-3,00E-08
2,346188;-6,20E-09
2,357597;3,81E-08
2,37602;-3,02E-08
2,379608;7,13E-09
2,391194;1,39E-08
2,402415;-1,43E-08
2,413505;2,79E-08
2,424955;-3,68E-08
2,436703;1,81E-08
2,447885;-2,00E-08
2,45867;1,69E-08
2,470085;-1,21E-08
2,481395;3,66E-08
2,492981;-3,10E-08
2,504149;-1,68E-08
2,515049;2,64E-08
2,515049;-2,04E-08
2,54813;5,70E-08
2,558289;-4,33E-08
2,569118;-1,47E-08
2,580247;1,55E-08
2,591277;-5,58E-09
2,60235;8,99E-09
2,613266;3,61E-08
2,624417;-8,16E-08
2,635696;3,68E-08
2,646768;2,56E-08
2,657836;-2,41E-08
2,669356;6,67E-09
2,688114;3,99E-09
2,691409;-1,00E-08
2,703003;1,14E-08
2,71416;-1,53E-08
2,725126;-1,68E-09
2,736296;1,38E-08
2,747399;-2,07E-09
2,758453;-1,37E-08
2,769785;4,64E-08
2,780621;-7,43E-08
2,792372;6,06E-08
2,803021;-3,37E-08
2,814267;1,94E-08
2,825325;-1,69E-08
2,825325;4,53E-09
2,858406;3,47E-08
2,868577;-5,51E-08
2,879448;4,27E-08
2,890619;-2,30E-08
2,901789;8,34E-09
2,913028;7,85E-09
2,924232;-1,77E-08
2,935243;8,63E-09
2,946255;-1,36E-08
2,957535;3,49E-08
2,968395;-1,64E-08
2,979814;-3,22E-08
2,979814;3,96E-08
3,013499;3,01E-08
3,024365;-9,98E-08
3,03575;6,14E-08
3,04682;-3,38E-09
3,057889;2,57E-09
3,069062;3,27E-09
3,080308;-2,12E-08
3,091614;1,80E-08
3,102465;-1,96E-08
3,113451;3,03E-08
3,124503;-2,54E-08
3,136195;2,70E-08
3,154854;-2,96E-08
3,15764;2,69E-08
3,168685;-1,07E-08
3,179652;-2,16E-08
3,190614;1,95E-08
3,201757;-5,90E-10
3,212875;1,19E-08
3,224006;-2,86E-08
3,235322;1,76E-08
3,246635;2,22E-08
3,258245;-4,43E-08
3,269107;2,94E-08
3,280398;-1,22E-08
3,291393;2,79E-08
3,310209;-6,19E-08
3,313856;5,89E-08
3,325063;-2,67E-08
3,336469;1,62E-08
3,347403;-1,90E-08
3,358636;3,56E-09
3,369872;-2,49E-09
3,380826;5,59E-09
