time;distance
1,81552;0,001643963
1,826164;0,001462877
1,837469;0,0007589985
1,848484;0,001228678
1,859435;0,001300453
1,870564;0,001458377
1,88203;0,001082864
1,893373;0,001113598
1,893373;0,0005618132
1,926968;0,001426249
1,93809;0,0005877616
1,949202;0,0004784046
1,960566;0,0006334714
1,971892;0,0007469087
1,983352;0,0006177431
1,994924;0,0002871199
2,006033;0,0009237636
2,017371;0,0005493261
2,028562;0,0003369256
2,039943;0,0001530048
2,050894;0,0002773896
2,050894;0,0004727709
2,084383;0,001452522
2,095824;0,0005397632
2,107072;0,0001972175
2,118253;0,0005397728
2,129901;0,0008328304
2,141106;0,0008712618
2,152183;0,0009360368
2,163172;0,0007634756
2,173966;0,000548742
2,185787;0,0007668687
2,196696;0,0004855497
2,207279;0,0004782073
2,207279;0,0004707845
2,240635;0,001194865
2,251083;0,0007712504
2,262105;0,0008672745
2,273232;0,0004839868
2,284398;0,0005096001
2,295561;0,0005279983
2,306814;0,0005965672
2,317846;0,0006500418
2,329305;0,0002284627
2,340659;0,0002399118
2,351764;0,0004122448
2,363264;0,0001607306
2,363264;0,0001530274
2,396203;0,000888451
2,407048;0,0003444856
2,418099;0,0001643136
2,429207;0,0002603198
2,440322;0,000316594
2,450967;0,0006515798
2,462204;0,0004013916
2,473266;0,00043078
2,484364;0,000480081
2,495684;0,0003782597
2,506836;0,0005812898
2,518273;0,0003432982
2,518273;0,000193979
2,551962;0,0008558473
2,562941;0,0005541194
2,573788;0,0007805753
2,584833;0,0004975741
2,596147;0,0002004389
2,607187;0,0002860834
2,618185;0,0001365486
2,62971;0,0002120206
2,640602;0,0002251158
2,65153;0,0006103477
2,662596;0,0008637065
2,673752;0,00057493
2,673752;0,0006341093
2,707015;0,001044329
2,718013;0,0001026204
2,729347;0,0002072123
2,740463;0,000227571
2,751287;0,0004939411
2,762333;0,001053727
2,773269;0,000556822
2,784432;0,0006645003
2,79564;0,0006132731
2,806674;0,0001637266
2,817959;0,0001499553
2,829136;0,0001484575
2,829136;0,0002564022
2,862799;0,0003292477
2,873714;0,0003892036
2,884865;0,0002646697
2,896379;0,000220468
2,907036;0,000359692
2,918545;0,0001733003
2,929146;0,0002671928
2,940043;0,0003818389
2,951048;0,0005549511
2,961848;0,0007379369
2,972867;0,0002671969
2,984085;0,0001696816
2,984085;0,0002585948
3,017303;0,0005215958
3,028531;6,098589E-05
3,039783;5,108518E-05
3,050792;0,0002489958
3,061802;0,0001639168
3,072932;0,0001024688
3,084344;0,000236042
3,095373;0,0001843986
3,106677;0,0001741283
3,117664;0,0002957846
3,128767;0,0001837835
3,140022;0,0002417828
3,140022;0,0003364294
3,173438;0,0008037524
3,184491;0,0002133089
3,195818;0,0003658687
3,207078;0,0003198161
3,217833;0,0004184247
3,228888;0,0003973066
3,240083;0,0003743682
3,251497;0,000321553
3,262649;0,0001765627
3,273638;0,0001731599
3,285009;0,0003854921
3,296136;0,000279546
3,296136;0,00019409
3,328709;0,0001822031
3,339761;0,0001446213
3,350883;0,0002099262
3,361941;0,0002703565
3,372893;0,0003661829
3,38369;0,0002122372
3,394869;0,0002303682
3,406337;0,0001191179
3,417769;0,0001620238
3,428681;0,0001667755
3,439855;0,0001470165
3,450754;0,0001526425
3,450754;0,0001824058
3,483771;0,0006157534
3,494295;0,0002632216
3,505139;0,0003404458
3,516633;0,0004021473
3,527755;0,0003608082
3,538174;0,0004014973
3,54939;0,0005720777
3,560626;0,0001352189
3,571913;0,0001098141
3,582889;0,0001044396
3,594023;0,000275496
3,605425;0,0002593256
3,605425;0,0006375175
3,639284;0,0007054969
3,650929;0,0001868125
3,661587;0,0004244385
3,673386;0,0003147203
3,683815;0,0002520039
3,695025;7,894148E-05
3,706041;0,0001818959
3,717246;0,0002597124
3,728215;0,000215494
3,739516;0,0002070494
3,7512;0,0001584567
3,762645;0,0001448179
3,762645;0,0002030517
3,794858;0,0004046584
3,806026;0,0001323426
3,817156;0,0002179547
3,828173;0,0001230124
3,839056;0,0004330082
3,85036;0,000313523
3,861387;0,0002237064
3,872728;0,0003958459
3,884081;0,0001053714
3,895365;0,0004559151
3,906497;0,0002138007
3,917705;0,0002114644
3,917705;0,0001371978
3,951203;0,0004752458
3,962274;0,0001463823
3,973465;0,0002616532
3,984713;0,0002653096
3,995906;0,0001917516
4,00693;0,0003170327
4,017964;0,0001935952
4,028873;0,0001624864
4,039793;0,0003512548
4,050894;0,0002823996
4,062003;0,0002655172
4,073447;0,0003439523
4,073447;0,0001363436
4,106384;0,0004482954
4,117351;0,0003220752
4,128481;0,0003654163
4,139318;0,0004053798
4,150388;0,0002073876
4,161489;0,0001909607
4,172808;0,0004461444
4,184212;0,0002889147
4,195226;8,04985E-05
4,206406;0,0002094141
4,217388;7,173002E-05
4,228904;0,0002745606
4,228904;0,0002508151
4,261882;0,0004486473
4,273284;0,0002427287
4,28431;0,0003374412
4,295421;0,0002254143
4,306604;8,92607E-05
4,317388;0,0001139878
4,32849;0,0002432144
4,339885;8,889065E-05
4,350818;0,0001825348
4,362258;0,0002189519
4,373233;0,0002925582
4,384393;0,0002068883
4,384393;0,0002501455
4,416937;0,0002686309
4,428;7,598711E-05
4,439235;0,0002984181
4,450376;0,0003040354
4,461639;9,138471E-05
4,472867;0,0002345433
4,483844;3,178532E-05
4,495209;8,075688E-05
4,506228;0,0001162929
4,517768;0,000114103
4,52857;0,0003926691
4,539965;0,0002135645
4,539965;0,0001945718
4,573092;0,0003776932
4,584223;7,731272E-05
4,595403;0,0005036764
4,606331;0,0003506363
4,617329;4,58818E-05
4,628343;0,000292466
4,639485;7,661189E-05
4,650761;0,000413223
4,661979;0,0001505606
