time;velocity
0;-2,287864E-07
0,007563;-6,988058E-07
0,0383362;-1,180219E-07
0,049524;8,356001E-08
0,0609118;2,23097E-06
0,0716061;-2,200824E-06
0,082883;2,382577E-06
0,0939318;-4,416847E-07
0,1047255;-8,995007E-07
0,1157837;-1,190677E-06
0,1268039;-1,565987E-07
0,1374934;-8,554674E-07
0,1487522;1,550546E-06
0,1601921;1,052742E-06
0,1601921;-2,964141E-07
0,1937783;3,640763E-06
0,2051935;-3,59824E-06
0,2161694;-1,182754E-06
0,2273214;4,719163E-06
0,2383861;-1,028886E-06
0,2495089;4,878504E-06
0,2606974;1,243328E-06
0,2719135;8,230714E-06
0,2827704;-1,620834E-06
0,2943966;9,654176E-06
0,305191;8,033868E-07
0,3163864;5,191867E-06
0,3163864;1,172267E-05
0,3497862;2,959803E-05
0,360827;-3,669835E-05
0,371853;2,049347E-06
0,3832864;4,885183E-06
0,3942361;3,487514E-06
0,4055581;1,350706E-06
0,4171386;1,903717E-07
0,4281134;1,307161E-05
0,4390822;-1,066702E-05
0,4506356;2,116971E-06
0,4612824;6,180434E-06
0,4726241;9,727199E-08
0,4726241;-1,036795E-07
0,5058722;7,294687E-05
0,5171955;-6,91097E-05
0,5282041;3,519393E-06
0,5390567;-1,881644E-06
0,5502101;-1,825765E-06
0,5614229;3,372924E-07
0,5726417;9,511318E-07
0,5837699;1,060241E-06
0,5951107;-1,625139E-06
0,6062042;-1,49603E-07
0,6174021;-4,471885E-07
0,6291797;-4,198914E-07
0,6291797;1,124465E-06
0,6614479;5,312171E-05
0,6724831;-6,129994E-05
0,6834751;1,517795E-06
0,6945122;-2,042027E-06
0,7053704;-3,827694E-06
0,7164393;-1,584073E-06
0,7273867;-3,149626E-06
0,7384447;2,326057E-06
0,7496087;-6,820122E-06
0,7606413;2,620681E-06
0,7718834;-1,751184E-06
0,783291;-4,703924E-07
0,783291;-6,091935E-06
0,8169035;2,335893E-05
0,8278527;-3,69582E-05
0,8388576;3,112878E-06
0,8500464;-6,380957E-08
0,8612147;5,07093E-06
0,8721543;-4,065563E-06
0,8834681;-7,42866E-06
0,8945003;3,004135E-06
0,9054871;-1,327211E-05
0,9167323;8,900156E-06
0,9278362;-6,64033E-07
0,9389442;1,897411E-06
0,9389442;-9,801914E-07
0,9722485;5,450924E-06
0,9834749;-1,70702E-05
0,9947649;1,165673E-06
1,006026;4,940341E-07
1,016728;-1,337461E-07
1,027995;1,070916E-06
1,038839;3,244155E-06
1,050015;-2,594139E-06
1,061235;-3,865783E-06
1,072514;-3,02335E-06
1,084388;5,572196E-07
1,095683;2,356089E-06
1,095683;-1,595251E-06
1,128198;-1,060122E-06
1,139421;-9,311084E-07
1,149959;-2,782135E-06
1,161326;1,530758E-06
1,172071;1,97613E-07
1,182771;4,290262E-06
1,193627;3,115077E-06
1,204357;-2,458757E-06
1,215212;-2,417152E-06
1,226311;1,566779E-06
1,237519;-2,125141E-06
1,248351;-3,289309E-06
1,248351;5,063921E-09
1,281464;-6,776561E-07
1,292455;-1,432063E-07
1,30374;3,183856E-06
1,314771;3,947632E-06
1,326208;-2,912636E-06
1,337578;-2,855257E-06
1,348805;-6,289849E-07
1,360355;1,869621E-06
1,371341;-2,155231E-06
1,382673;9,13781E-07
1,393935;6,466992E-07
1,405125;7,171795E-08
1,405125;2,559129E-06
1,438556;8,700544E-07
1,449563;-5,066928E-06
1,460751;6,568126E-07
1,472037;-1,55239E-07
1,483267;2,261941E-06
1,494833;-7,488887E-07
1,505523;-1,849917E-06
1,516885;2,450062E-06
1,528093;-2,873828E-06
1,538946;1,312019E-07
1,549806;1,878802E-06
1,561106;3,753841E-08
1,561106;4,735013E-07
1,593956;9,626101E-07
1,604995;-1,221823E-06
1,615976;1,073205E-06
1,627179;-1,215467E-06
1,638249;9,92413E-07
1,649525;-1,398925E-06
1,660495;-1,475395E-06
1,671698;2,052356E-07
1,682988;1,433953E-06
1,694155;-1,654783E-06
1,705249;8,458633E-07
1,716638;1,877295E-06
1,716638;-2,805107E-06
1,749714;2,139789E-06
1,760817;-2,072626E-07
1,771952;-1,38582E-06
1,782926;2,205811E-06
1,794158;-2,716792E-06
1,805037;2,782876E-06
1,815968;4,154333E-07
1,827134;-2,042345E-06
1,838121;1,465302E-06
1,84949;2,207211E-07
1,860216;1,500744E-06
1,871526;-2,203357E-06
1,871526;5,69947E-07
1,904827;2,44368E-07
1,916172;-1,866771E-06
1,927379;1,904306E-06
1,938377;-2,131281E-06
1,949561;-1,536866E-06
1,96085;1,222277E-06
1,971641;8,521971E-07
1,983011;-1,741549E-06
1,994323;1,032456E-06
2,005336;1,521282E-06
2,016218;-8,741542E-07
2,027458;-1,723236E-06
2,027458;5,444946E-07
2,060702;4,883566E-06
2,07218;-3,583315E-06
2,082902;-1,212944E-06
2,093935;2,727334E-07
2,105364;-7,451017E-07
2,116062;1,212013E-06
2,127443;-6,467762E-07
2,138336;1,524071E-06
2,149738;1,149761E-06
2,160863;-3,264111E-06
2,171808;-4,239114E-07
2,182946;1,94167E-06
2,182946;-5,000096E-07
2,216383;3,076415E-06
2,227192;-2,467784E-06
2,238513;5,998602E-07
2,249234;-1,320857E-06
2,260557;1,220094E-06
2,271263;-2,224345E-06
2,282299;2,337218E-06
2,293292;-7,204304E-07
2,304331;2,462987E-06
2,315328;-1,437981E-06
2,326493;8,261757E-07
2,337687;-8,712133E-07
2,337687;-6,408233E-07
2,370844;4,615676E-06
2,382116;-5,020666E-06
2,39302;-1,301001E-06
2,40419;1,832665E-06
2,415572;-3,921834E-07
2,426852;9,970274E-08
2,437915;-2,017902E-07
2,44918;1,670766E-07
2,460265;3,195982E-06
2,470881;-4,191169E-06
2,482012;9,394192E-07
2,493088;-1,380308E-06
2,493088;1,180181E-06
2,526237;8,876812E-07
2,537508;-1,121892E-07
2,549077;1,829766E-06
2,559999;-6,512626E-07
2,571133;-1,727735E-06
2,582249;3,642977E-06
2,593261;-7,628929E-07
2,604347;-2,638953E-06
2,615867;-1,506027E-07
2,626601;7,896617E-07
2,637729;2,796264E-07
2,649078;-1,216638E-06
2,649078;3,683654E-06
2,682043;-2,794776E-06
2,692905;-1,617717E-06
2,704228;3,742059E-06
2,715251;-3,587732E-06
2,726695;2,699501E-07
2,737559;1,840422E-06
2,748853;-3,159532E-06
2,75997;3,231275E-06
2,770953;-2,785487E-06
2,781987;1,549569E-06
2,793201;-2,062178E-06
2,804763;6,842777E-07
2,804763;8,54476E-07
2,83822;5,326328E-06
2,849387;-5,281974E-06
2,860597;1,336333E-06
2,87151;-1,057638E-06
2,882622;1,2724E-06
2,89347;-2,954297E-06
2,904632;1,261246E-06
2,915718;-3,432913E-08
2,926791;5,538801E-07
2,937818;-1,087441E-07
2,949047;1,082891E-06
2,960115;-7,567666E-07
2,960115;-5,266623E-07
2,993517;1,12228E-06
3,004785;-5,602228E-07
3,016064;3,984096E-07
3,026738;8,542309E-07
3,037734;-1,776225E-06
3,048691;-4,658282E-07
3,059941;3,27414E-06
3,071009;-2,450758E-06
3,082237;-8,764447E-07
3,093149;8,44291E-07
3,10419;-1,747823E-06
3,115945;6,889258E-07
3,115945;3,903938E-06
