time;acceleration
0,007563;-4,700194E-09
0,0383362;5,80784E-09
0,049524;2,015819E-09
0,0609118;2,14741E-08
0,0716061;-4,431794E-08
0,082883;4,583401E-08
0,0939318;-2,824262E-08
0,1047255;-4,578161E-09
0,1157837;-2,911767E-09
0,1268039;1,034079E-08
0,1374934;-6,988687E-09
0,1487522;2,406014E-08
0,1601921;-4,978046E-09
0,1601921;-1,349156E-08
0,1937783;3,937178E-08
0,2051935;-7,239003E-08
0,2161694;2,415486E-08
0,2273214;5,901917E-08
0,2383861;-5,74805E-08
0,2495089;5,90739E-08
0,2606974;-3,635176E-08
0,2719135;6,987386E-08
0,2827704;-9,851549E-08
0,2943966;1,127501E-07
0,305191;-8,85079E-08
0,3163864;4,388481E-08
0,3163864;6,530801E-08
0,3497862;1,787536E-07
0,360827;-6,629639E-07
0,371853;3,87477E-07
0,3832864;2,835835E-08
0,3942361;-1,397668E-08
0,4055581;-2,136808E-08
0,4171386;-1,160335E-08
0,4281134;1,288123E-07
0,4390822;-2,373863E-07
0,4506356;1,278399E-07
0,4612824;4,063463E-08
0,4726241;-6,083162E-08
0,4726241;-2,009515E-09
0,5058722;7,305055E-07
0,5171955;-1,420566E-06
0,5282041;7,262909E-07
0,5390567;-5,401037E-08
0,5502101;5,587936E-10
0,5614229;2,163057E-08
0,5726417;6,138394E-09
0,5837699;1,091091E-09
0,5951107;-2,68538E-08
0,6062042;1,475536E-08
0,6174021;-2,975855E-09
0,6291797;2,729706E-10
0,6291797;1,544356E-08
0,6614479;5,199724E-07
0,6724831;-1,144217E-06
0,6834751;6,281774E-07
0,6945122;-3,559822E-08
0,7053704;-1,785667E-08
0,7164393;2,243621E-08
0,7273867;-1,565553E-08
0,7384447;5,475683E-08
0,7496087;-9,146179E-08
0,7606413;9,440803E-08
0,7718834;-4,371866E-08
0,783291;1,280792E-08
0,783291;-5,621542E-08
0,8169035;2,945087E-07
0,8278527;-6,031713E-07
0,8388576;4,007108E-07
0,8500464;-3,176688E-08
0,8612147;5,13474E-08
0,8721543;-9,136494E-08
0,8834681;-3,363096E-08
0,8945003;1,043279E-07
0,9054871;-1,627624E-07
0,9167323;2,217227E-07
0,9278362;-9,564189E-08
0,9389442;2,561444E-08
0,9389442;-2,877603E-08
0,9722485;6,431115E-08
0,9834749;-2,252112E-07
0,9947649;1,823587E-07
1,006026;-6,716389E-09
1,016728;-6,277801E-09
1,027995;1,204662E-08
1,038839;2,173239E-08
1,050015;-5,838294E-08
1,061235;-1,271644E-08
1,072514;8,424331E-09
1,084388;3,580569E-08
1,095683;1,79887E-08
1,095683;-3,95134E-08
1,128198;5,351292E-09
1,139421;1,290132E-09
1,149959;-1,851026E-08
1,161326;4,312893E-08
1,172071;-1,333146E-08
1,182771;4,092649E-08
1,193627;-1,175185E-08
1,204357;-5,573834E-08
1,215212;4,160506E-10
1,226311;3,983931E-08
1,237519;-3,69192E-08
1,248351;-1,164168E-08
1,248351;3,294373E-08
1,281464;-6,827201E-09
1,292455;5,344498E-09
1,30374;3,327063E-08
1,314771;7,637754E-09
1,326208;-6,860267E-08
1,337578;5,73782E-10
1,348805;2,226272E-08
1,360355;2,498606E-08
1,371341;-4,024852E-08
1,382673;3,069012E-08
1,393935;-2,670819E-09
1,405125;-5,749812E-09
1,405125;2,487411E-08
1,438556;-1,689075E-08
1,449563;-5,936982E-08
1,460751;5,72374E-08
1,472037;-8,120516E-09
1,483267;2,41718E-08
1,494833;-3,01083E-08
1,505523;-1,101028E-08
1,516885;4,299979E-08
1,528093;-5,32389E-08
1,538946;3,00503E-08
1,549806;1,7476E-08
1,561106;-1,841263E-08
1,561106;4,359629E-09
1,593956;4,891088E-09
1,604995;-2,184433E-08
1,615976;2,295029E-08
1,627179;-2,288672E-08
1,638249;2,20788E-08
1,649525;-2,391338E-08
1,660495;-7,64702E-10
1,671698;1,680631E-08
1,682988;1,228717E-08
1,694155;-3,088736E-08
1,705249;2,500646E-08
1,716638;1,031432E-08
1,716638;-4,682402E-08
1,749714;4,944896E-08
1,760817;-2,347052E-08
1,771952;-1,178557E-08
1,782926;3,591631E-08
1,794158;-4,922603E-08
1,805037;5,499669E-08
1,815968;-2,367443E-08
1,827134;-2,457779E-08
1,838121;3,507648E-08
1,84949;-1,244581E-08
1,860216;1,280023E-08
1,871526;-3,704102E-08
1,871526;2,773304E-08
1,904827;-3,25579E-09
1,916172;-2,111138E-08
1,927379;3,771076E-08
1,938377;-4,035587E-08
1,949561;5,944151E-09
1,96085;2,759143E-08
1,971641;-3,700803E-09
1,983011;-2,593747E-08
1,994323;2,774005E-08
2,005336;4,888266E-09
2,016218;-2,395436E-08
2,027458;-8,490812E-09
2,027458;2,26773E-08
2,060702;4,339071E-08
2,07218;-8,466881E-08
2,082902;2,370371E-08
2,093935;1,485677E-08
2,105364;-1,017835E-08
2,116062;1,957114E-08
2,127443;-1,858789E-08
2,138336;2,170847E-08
2,149738;-3,743095E-09
2,160863;-4,413872E-08
2,171808;2,8402E-08
2,182946;2,365582E-08
2,182946;-2,44168E-08
2,216383;3,576425E-08
2,227192;-5,544199E-08
2,238513;3,067645E-08
2,249234;-1,920717E-08
