time;acceleration
0,0175868;1,099442E-07
0,0264123;-1,480395E-07
0,0351852;3,387702E-08
0,04664961;2,550686E-08
0,05716731;-2,63513E-08
0,06783511;4,087783E-08
0,07862031;-9,123191E-09
0,08923911;-2,596238E-08
0,1001105;1,114374E-08
0,110806;1,733135E-08
0,1217475;-1,037942E-08
0,1324287;-7,716872E-09
0,143328;8,726702E-09
0,1547908;3,215791E-08
0,1724613;-7,680504E-08
0,177037;4,222264E-08
0,1875898;1,048853E-08
0,1980073;-3,8155E-08
0,2090813;5,340686E-08
0,2202636;-1,545573E-08
0,2315354;-1,108682E-08
0,2427045;-1,482699E-08
0,2553065;4,44423E-08
0,2653778;-4,71857E-08
0,2767206;6,079634E-08
0,2879835;-4,842645E-08
0,2993982;1,128457E-07
0,3114163;-1,484035E-07
0,3114163;8,276577E-08
0,344737;1,307823E-07
0,3566195;-2,933116E-07
0,3678492;1,271603E-07
0,3798931;8,058262E-08
0,3918572;-4,859503E-09
0,4034291;-2,801062E-08
0,4143903;7,385343E-09
0,4263011;-4,423014E-08
0,4375105;-1,019808E-08
0,4487638;8,074064E-08
0,4602039;-1,469771E-09
0,4715013;-2,201173E-07
0,4715013;2,095829E-07
0,5057317;6,160763E-07
0,5174849;-1,349471E-06
0,5174849;6,320135E-07
0,5405091;-3,523785E-08
0,5518324;6,135991E-08
0,5632203;-6,32817E-08
0,5748872;7,005334E-08
0,5864311;-1,934599E-08
0,5981504;-4,333076E-08
0,6093272;8,286577E-08
0,6212724;-1,089284E-07
0,6325443;9,863292E-08
0,6508646;-4,005325E-08
0,654266;1,682946E-08
0,6653889;-6,315299E-09
0,6765091;-2,409499E-08
0,687642;2,293729E-08
0,6987333;-7,826485E-09
0,7098048;2,18824E-08
0,7208521;-3,34946E-08
0,7317743;6,229866E-08
0,7427571;-4,712795E-08
0,7536857;2,609473E-09
0,764824;1,080574E-08
0,7757444;-1,984555E-08
0,7869307;-4,442177E-10
0,8053926;4,432127E-08
0,8087315;-2,062188E-08
0,8198519;-1,906767E-09
0,8310898;-2,747611E-08
0,8421808;6,370728E-08
0,8532121;-4,469662E-08
0,8640969;3,302097E-09
0,8753071;-1,312725E-08
0,8863125;3,42556E-08
0,8974013;-4,319246E-08
0,9085664;1,587688E-08
0,9199287;2,784829E-08
0,9312543;-3,943627E-08
0,9423974;2,532699E-08
0,9609524;-1,21569E-08
0,9643061;4,689558E-09
0,975863;-3,371643E-08
0,9870679;3,770916E-08
0,9982209;8,229632E-09
1,009139;-7,322035E-09
1,02035;-2,302041E-08
1,031713;4,171438E-08
1,042314;-4,833532E-08
1,053234;4,799018E-08
1,064202;-5,576155E-08
1,074999;1,927378E-08
1,086201;3,468238E-08
1,097169;-1,523186E-08
1,115987;1,686771E-09
1,119606;-3,170286E-09
1,13032;-3,377503E-08
1,141534;6,647391E-08
1,152512;-3,102285E-08
1,163978;-6,490253E-09
1,175179;-2,417335E-10
1,186326;-3,371893E-09
1,197576;1,832536E-08
1,208718;2,498173E-09
1,219762;-1,972812E-08
1,230959;9,700342E-09
1,24206;7,396488E-09
1,253342;9,311377E-09
1,272418;-1,589681E-08
1,275291;-6,422919E-09
1,286569;3,154718E-09
1,297827;2,12517E-08
1,308913;-3,108137E-08
1,320353;2,631282E-08
1,331828;-3,074158E-08
1,342562;1,279807E-08
1,353911;5,378106E-09
1,365073;-1,346378E-09
1,375955;2,826648E-09
1,387073;-1,006873E-08
1,398046;1,821435E-08
1,408801;1,167943E-08
1,426993;-6,07743E-08
1,430594;4,355113E-08
1,441748;7,584907E-09
1,452754;-2,580675E-08
1,463874;1,675014E-08
1,474937;-1,594688E-08
1,485987;2,773783E-08
1,497187;-4,100063E-08
1,508355;4,460782E-08
1,519797;-2,273912E-08
1,530778;1,273205E-08
1,542263;-8,547052E-09
1,553374;-7,666614E-09
1,564653;5,089544E-09
1,582883;6,426808E-09
1,586738;-2,248332E-09
1,597935;-1,369648E-08
1,608836;3,273098E-08
1,619864;-1,566638E-08
1,630822;-2,118E-08
1,641975;3,642216E-08
1,653173;-1,551079E-08
1,664586;-1,498396E-08
1,675616;1,039468E-08
1,686531;-1,812257E-08
1,697726;7,206845E-08
1,709074;-1,173944E-07
1,720348;6,276257E-08
1,738925;8,525484E-09
1,742279;-1,707582E-08
1,753566;1,264468E-08
1,764553;-1,493204E-08
1,775289;2,861023E-08
1,786417;-8,831969E-09
1,797473;-3,522764E-08
1,808522;3,854243E-08
1,819754;-1,716661E-08
1,830781;2,109404E-08
1,84177;-2,441116E-08
1,852733;-4,051003E-11
1,864139;8,015641E-09
1,875257;1,242107E-08
1,894727;-2,563215E-08
1,897746;2,518307E-08
1,90859;-5,872656E-09
1,919671;-1,260985E-08
1,931034;1,698925E-08
1,941834;-1,542341E-08
1,95314;1,919821E-08
1,964217;-2,617319E-08
1,975363;1,13426E-08
1,986669;-2,258737E-09
1,997462;1,479571E-08
2,008622;-9,429232E-10
2,019886;-1,851937E-08
2,031008;1,273794E-08
2,050475;-1,330976E-08
2,053381;-4,595003E-09
2,064285;1,275234E-08
2,07545;8,311533E-09
2,086482;-1,204934E-08
2,097395;1,462759E-08
2,108613;-1,242838E-08
2,119566;-6,210945E-09
2,130894;3,376435E-08
2,141807;-6,274414E-08
2,152791;4,856776E-08
2,163905;-1,281207E-08
2,175084;-4,874463E-09
2,186197;2,092001E-08
2,186197;2,076102E-09
2,219443;-2,286169E-08
2,23066;3,110857E-08
2,242212;-6,33756E-08
2,252846;6,23329E-08
2,263985;-4,671532E-08
2,275389;3,203377E-08
2,286206;-2,294323E-08
2,297337;1,890718E-08
2,308269;8,868973E-09
2,319293;-1,582267E-08
2,330729;1,828882E-08
2,34184;-4,793321E-08
2,360348;4,649735E-08
2,363441;-1,794459E-08
2,374971;2,201946E-08
2,385898;-5,938351E-08
2,396742;4,874961E-08
2,407782;-1,322937E-09
2,41941;-1,904556E-08
2,431027;5,822617E-08
2,441295;-7,304052E-08
2,452337;5,770857E-08
2,463985;-6,428645E-08
2,474799;2,142863E-08
2,486045;1,223433E-08
2,497258;-7,730848E-09
2,515682;8,137409E-08
2,518989;-1,295874E-07
2,530248;5,349506E-08
2,541348;9,324329E-09
2,552386;-1,551623E-08
2,563366;4,083937E-09
2,57541;2,021154E-08
2,585806;-4,811591E-08
2,596879;4,834615E-08
2,608141;-2,740588E-08
2,619328;2,353548E-08
2,630726;9,067358E-09
2,641813;-3,583104E-08
2,653195;1,819001E-09
2,671168;2,164802E-08
2,675236;-1,83949E-09
2,686473;-3,404993E-08
2,697354;3,567708E-08
2,708452;-7,242761E-10
2,719439;-1,41681E-08
2,730699;1,754468E-08
2,741486;-1,921875E-08
2,75254;6,987406E-09
2,763649;4,207899E-09
2,774668;-9,003693E-10
2,785893;3,346014E-09
2,796632;-1,752497E-08
2,807708;1,696885E-08
2,826117;-1,412488E-08
2,829711;1,313535E-08
2,841007;-8,266876E-09
2,851905;4,685737E-09
2,863037;2,246219E-08
2,874223;-4,942154E-08
2,88577;2,817159E-08
2,89675;4,716128E-11
2,907943;-3,922498E-09
2,919059;4,726797E-10
2,930254;1,500382E-08
2,9413;-1,714506E-08
2,9525;-1,118513E-09
2,963681;-1,766872E-09
2,982894;7,011277E-09
2,985917;9,863886E-09
2,997015;-2,537484E-08
3,008001;2,915094E-08
3,01928;-2,5383E-08
3,030466;2,68752E-08
3,041282;-2,237455E-08
3,052284;7,018689E-09
3,063079;-3,002053E-09
3,074085;-1,791316E-09
3,085177;5,116107E-09
3,096458;-1,142069E-08
3,107124;1,667591E-08
3,118571;-5,042067E-09
3,137058;8,333709E-09
3,14054;-1,501875E-08
3,15173;1,71756E-08
3,163127;-2,161888E-08
3,174495;8,277587E-09
3,185557;4,205186E-08
3,196801;-7,928148E-08
3,207743;6,178154E-08
3,219206;-5,027622E-08
3,230397;3,516851E-08
3,241083;-8,564381E-09
3,252489;-1,879844E-09
3,263361;7,205205E-09
3,274692;7,906875E-09
3,293314;-1,174296E-08
3,296786;-8,33378E-09
3,30814;-5,860917E-09
3,319078;1,660383E-08
3,33018;2,860659E-08
3,341127;-5,931036E-08
3,352554;3,004156E-08
3,363404;1,702501E-08
3,37445;-2,474419E-08
3,385971;1,221314E-08
3,3968;-2,503652E-08
3,408755;1,970214E-08
